"Mass","MolForm","Count"
"200.056415832226","C8H11O5N","1568906.3"
"200.092796017419","C9H15O4N","2322830.3"
"200.805428271345",NA,"1982684.8"
"200.922059190907",NA,"1148137.3"
"200.932185461006","C6H2O4S2","2604778.5"
"200.93794587064",NA,"2520555"
"200.989182711731",NA,"1692400.5"
"201.040431265132","C8H10O6","3525878"
"201.076812231104","C9H14O5","13776122"
"201.088041786092","C8H14O4N2","2695163"
"201.113196944252","C10H18O4","19760382"
"201.149578211959","C11H22O3","1504385.5"
"201.802013912371",NA,"18916676"
"201.818840137883",NA,"1238214.6"
"202.072056785429","C8H13O5N","3146592"
"202.108438580329","C9H17O4N","2622051.8"
"202.403204998757",NA,"1190528.8"
"202.630400165777",NA,"1137686.8"
"202.828284674746",NA,"10979754"
"203.001924488581","C7H8O5S","3998138.3"
"203.034950586133","C11H8O4","1641533.4"
"203.056088073855","C8H12O6","6195135.5"
"203.092453588257","C9H16O5","11228611"
"203.128837832673","C10H20O4","3918790.3"
"203.799070094314",NA,"2076675.9"
"204.066588592769","C11H11O3N","3030043.8"
"204.087717805302","C8H15O5N","1491101.8"
"204.825338329813",NA,"12441182"
"204.970716501154",NA,"1614698.4"
"205.014218786201","C10H6O5","3052142"
"205.05059474712","C11H10O4","2581105"
"205.071728897906","C8H14O6","3202419"
"205.086977964246","C12H14O3","1185076.1"
"205.108116619205","C9H18O5","1268470"
"206.082231146239","C11H13O3N","3429574"
"206.822385734943",NA,"5522176.5"
"206.869897198844",NA,"42041092"
"206.996860461743","C6H8O6S","2453262"
"207.012110279783","C10H8O3S","3686671"
"207.029870854621","C10H8O5","4992784.5"
"207.066249021166","C11H12O4","2683411.3"
"207.069610054296","C8H16O4S","5077267.5"
"207.102632074417","C12H16O3","1278742.1"
"207.139023484778","C13H20O2","1368472.9"
"208.025121541864","C9H7O5N","1320795.5"
"208.074577289772",NA,"1706591.1"
"208.819431651324",NA,"1335701.5"
"208.845231900347",NA,"19066776"
"208.866942508854",NA,"28499864"
"208.934578888928",NA,"10692510"
"209.009120706343","C9H6O6","8041379"
"209.022147431062","C6H11O6P","1293988"
"209.045511357618","C10H10O5","5396389.5"
"209.058568966851",NA,"1645990.6"
"209.081898098492","C11H14O4","3717032.3"
"209.085255125427","C8H18O4S","1320104.5"
