"Mass","MolForm","Count"
"200.092796017419","C9H15O4N","1730686.9"
"200.805428271345",NA,"3201491.8"
"200.93794587064",NA,"1592803.3"
"200.986288556008","C7H6O5S","1132520.9"
"201.018015745623",NA,"1183084.5"
"201.040431265132","C8H10O6","2074351.1"
"201.076812231104","C9H14O5","8281587.5"
"201.088041786092","C8H14O4N2","1215476.6"
"201.092048993464","C13H14O2","1561845.1"
"201.113196944252","C10H18O4","8838648"
"201.124417891011","C9H18O3N2","2545400.8"
"201.1670662133",NA,"1135805.6"
"201.802013912371",NA,"28491334"
"201.962910366506",NA,"1239062.8"
"202.072056785429","C8H13O5N","1316450.6"
"202.108438580329","C9H17O4N","1516774.6"
"202.828284674746",NA,"7232179"
"203.017343583059",NA,"1177670.8"
"203.056088073855","C8H12O6","2000330.8"
"203.092453588257","C9H16O5","5788878.5"
"203.128837832673","C10H20O4","2347218.3"
"203.799070094314",NA,"2439957.8"
"204.066588592769","C11H11O3N","1444784.1"
"204.825338329813",NA,"8238969"
"205.014218786201","C10H6O5","1300874.4"
"205.05059474712","C11H10O4","2848909.8"
"205.932521053856",NA,"1156702.1"
"206.082346509963","C11H13O3N","1200875.4"
"206.791900751453",NA,"1467305.3"
"206.822385734943",NA,"4523052"
"206.869897198844",NA,"4686384"
"206.910023102085",NA,"1493299.4"
"207.012110279783","C10H8O3S","1225020"
"207.029870854621","C10H8O5","3391549.5"
"207.066249021166","C11H12O4","2843712.8"
"207.102632074417","C12H16O3","1788227.8"
"207.137736671112",NA,"1208134.6"
"207.139023484778","C13H20O2","1166918.8"
"208.06150640565","C10H11O4N","1524755.5"
"208.095051177484",NA,"1509142.1"
"208.097890058785","C11H15O3N","74326168"
"208.789873925301",NA,"1280462.1"
"208.819431651324",NA,"1148752.5"
"208.845231900347",NA,"17912018"
"208.866942508854",NA,"2985940.3"
"208.925701495454",NA,"1378905"
"209.009120706343","C9H6O6","2136543.5"
"209.045511357618","C10H10O5","4720354.5"
"209.081898098492","C11H14O4","4211941.5"
"209.118293639431","C12H18O3","1206632.1"
"209.154680339789","C13H22O2","1870827"
"210.040762393522","C9H9O5N","2655280"
"210.07714085529","C10H13O4N","1746098.8"
"210.102130817281",NA,"1220660.6"
"210.469892463435",NA,"1167248.8"
"210.841637500632",NA,"1565548.9"
"210.842298172441",NA,"27767148"
"210.868396885548",NA,"1157358.9"
"211.024787422472","C9H8O6","4085114.8"
"211.061173644796","C10H12O5","9438589"
"211.097554978113","C11H16O4","7623040"
"211.133937736522","C12H20O3","3074946.8"
"212.020018214938","C8H7O6N","8637893"
"212.056422887594","C9H11O5N","2629319.5"
"212.092817652485","C10H15O4N","1354186.3"
"212.839342256102",NA,"15688193"
"212.886845377813",NA,"19624452"
"212.979181491172",NA,"6492683.5"
"213.015277479573","C7H6O6N2","3269646.3"
"213.040428460985","C9H10O6","3734032"
"213.076821569167","C10H14O5","8517139"
"213.113209153546","C11H18O4","7813653.5"
"214.050931022372","C12H9O3N","17656410"
"214.072073921271","C9H13O5N","1732059.5"
"214.144827458405","C11H21O3N","1704800.9"
"214.836392930714",NA,"2351763.8"
"214.883895382543",NA,"9728663"
