"Mass","MolForm","Count"
"200.092796017419","C9H15O4N","2753468.3"
"200.12917230768","C10H19O3N","1429441.3"
"200.805428271345",NA,"3741980"
"200.93794587064",NA,"2360877.3"
"200.989182711731",NA,"1178420"
"201.040431265132","C8H10O6","2621498.8"
"201.076812231104","C9H14O5","8926015"
"201.113196944252","C10H18O4","11333444"
"201.124417891011","C9H18O3N2","6545221.5"
"201.149578211959","C11H22O3","2073160.9"
"201.47076429535",NA,"1375090.3"
"201.476084123881",NA,"1214450.9"
"201.802013912371",NA,"33151900"
"202.108438580329","C9H17O4N","4548034.5"
"202.802471324132",NA,"1193494.8"
"202.828284674746",NA,"17353754"
"203.056088073855","C8H12O6","4877365"
"203.092453588257","C9H16O5","5978681"
"203.103686813096","C8H16O4N2","2278586.5"
"203.128837832673","C10H20O4","2335805.5"
"203.799070094314",NA,"3256715"
"204.791499231469",NA,"1740153.6"
"204.825338329813",NA,"19473662"
"205.05059474712","C11H10O4","1342229.8"
"205.071728897906","C8H14O6","2272792"
"206.789446351356",NA,"1905866.1"
"206.791900751453",NA,"3070666.5"
"206.822385734943",NA,"9508301"
"206.869897198844",NA,"3484626.3"
"207.012110279783","C10H8O3S","6071264.5"
"207.029870854621","C10H8O5","1586914.1"
"207.066249021166","C11H12O4","1281637.8"
"207.139023484778","C13H20O2","1338092.9"
"208.013960806556",NA,"1169985.8"
"208.074577289772",NA,"3625543.5"
"208.47859662497",NA,"1272685.8"
"208.787353046948",NA,"2026890.5"
"208.788974580722",NA,"1847690.6"
"208.789873925301",NA,"2981514.8"
"208.819431651324",NA,"1953677.5"
"208.845231900347",NA,"51904144"
"208.866942508854",NA,"2164882"
"208.934578888928",NA,"1946520.1"
"208.943425494404",NA,"1666457"
"209.009120706343","C9H6O6","3487391"
"209.045511357618","C10H10O5","4040354.5"
"209.081898098492","C11H14O4","2229925.8"
"209.154680339789","C13H22O2","5095084.5"
"210.071613852833",NA,"1381759.3"
"210.07714085529","C10H13O4N","1271679.8"
"210.785299181979",NA,"1179070.3"
"210.786912033811",NA,"2532670.5"
"210.842298172441",NA,"80052032"
"210.931654596811",NA,"1148491"
"211.024787422472","C9H8O6","3339091"
"211.036007717967","C8H8O5N2","2185044"
"211.061173644796","C10H12O5","3487062.3"
"211.097554978113","C11H16O4","8500057"
"211.133937736522","C12H20O3","7624540.5"
"212.020018214938","C8H7O6N","1282728.5"
"212.056422887594","C9H11O5N","1162923.6"
"212.325405803669",NA,"1288258.4"
"212.782350465022",NA,"1200104.8"
"212.839342256102",NA,"40493036"
"212.886845377813",NA,"14376945"
"212.979181491172",NA,"20625402"
"213.015277479573","C7H6O6N2","8751100"
"213.040428460985","C9H10O6","1528702.3"
"213.076821569167","C10H14O5","5449217"
"213.113209153546","C11H18O4","5975044.5"
"213.149580605995","C12H22O3","2480647.3"
"214.050931022372","C12H9O3N","4387921.5"
"214.072073921271","C9H13O5N","1527763.5"
"214.108465571565","C10H17O4N","1828694.5"
"214.144827458405","C11H21O3N","5714009.5"
"214.836392930714",NA,"6317202"
"214.883895382543",NA,"8136854"
"214.934886885427",NA,"1804058"
"215.004832815648",NA,"2595999.8"
"215.034942419396","C12H8O4","1480866.1"
"215.05607855856","C9H12O6","4168356"
"215.092472606394","C10H16O5","7902375"
"215.128844637363","C11H20O4","22630570"
"215.140080494138","C10H20O3N2","1178794.8"
"215.165239431532","C12H24O3","1548972.8"
"216.087726625296","C9H15O5N","1690871.8"
"216.124095214762","C10H19O4N","3816186.8"
"216.175560214124",NA,"1152126.9"
"216.88092862652",NA,"1277752.1"
"216.932859219798",NA,"1729084.4"
"217.048401331019",NA,"1148869.8"
"217.071743109364","C9H14O6","4698439.5"
"217.108116925935","C10H18O5","6565194.5"
"217.144496656615","C11H22O4","1288013.6"
"218.078223256961","C7H13O5N3","2050713.9"
"218.103370495108","C9H17O5N","1657244"
"218.986170237621",NA,"38691300"
"219.029882278359","C11H8O5","1420392.4"
"219.087387684542","C9H16O6","3834349.3"
"219.098594989909","C8H16O5N2","3507182"
"219.989508370999",NA,"1920312.8"
"220.146855486853",NA,"4215878"
"221.009125917917","C10H6O6","1833615.8"
"221.045519148712","C11H10O5","1962386.9"
"221.05858606463",NA,"1312276"
"221.075411505515","C11H14ON2S","1911445.5"
"221.078633136738",NA,"2820757.8"
"221.081891220993","C12H14O4","193503888"
"221.084994915065","C9H18O4S","2544278.3"
"221.093149270158","C11H14O3N2","2578839"
"221.097343578558",NA,"1220631.4"
"221.15467759026","C14H22O2","6057628.5"
"222.09020962229",NA,"21082862"
"222.950238026828",NA,"17140540"
"222.959073413494",NA,"1683260.6"
"222.977959682087",NA,"2800446.3"
"223.024793149015","C10H8O6","3230530.8"
"223.061152325181","C11H12O5","2122310"
"223.074229068466",NA,"3975495.3"
"223.086182025021",NA,"1636424.3"
"223.088586359563",NA,"1432904.5"
"223.093559737062","C7H16O6N2","1646152.9"
"223.097560476044","C12H16O4","2551881.3"
