"Mass","MolForm","Count"
"200.092796017419","C9H15O4N","2016148.9"
"200.12917230768","C10H19O3N","1368599.9"
"200.304156300517",NA,"1162918.1"
"200.805428271345",NA,"8003790"
"200.93794587064",NA,"1340632"
"201.040431265132","C8H10O6","1284703.9"
"201.076812231104","C9H14O5","7911650.5"
"201.088041786092","C8H14O4N2","1306211.5"
"201.113196944252","C10H18O4","14526693"
"201.124417891011","C9H18O3N2","1966822.3"
"201.149578211959","C11H22O3","1192488.1"
"201.802013912371",NA,"98818328"
"202.072056785429","C8H13O5N","1995307"
"202.108438580329","C9H17O4N","3584301.5"
"202.802471324132",NA,"2106460.3"
"202.828284674746",NA,"5560158"
"203.034950586133","C11H8O4","1360107.5"
"203.056088073855","C8H12O6","2121836.8"
"203.092453588257","C9H16O5","6776175"
"203.103686813096","C8H16O4N2","3526000"
"203.128837832673","C10H20O4","2345329.5"
"203.799070094314",NA,"7726491"
"204.066588592769","C11H11O3N","2145451.3"
"204.791499231469",NA,"2493909"
"204.825338329813",NA,"7251415"
"204.938847829135",NA,"1221469.1"
"205.014218786201","C10H6O5","1516129.3"
"205.046603074766","C6H10O6N2","1157347"
"205.05059474712","C11H10O4","1236195.3"
"206.788549981515",NA,"1683260.9"
"206.789446351356",NA,"2353213"
"206.791900751453",NA,"2269245"
"206.822385734943",NA,"2991166.5"
"206.869897198844",NA,"1442496.9"
"206.910023102085",NA,"3082818.8"
"206.957738497259",NA,"1204549.1"
"206.993481407072","C9H4O6","1368646.9"
"207.029870854621","C10H8O5","2571336.5"
"207.066249021166","C11H12O4","1457354.3"
"208.074577289772",NA,"2115705"
"208.786517163326",NA,"1756312.5"
"208.789873925301",NA,"2379672.5"
"208.845231900347",NA,"11480731"
"208.907090567679",NA,"1850269.6"
"209.009120706343","C9H6O6","2321314"
"209.045511357618","C10H10O5","2870947.5"
"209.081898098492","C11H14O4","2160805.3"
"209.154680339789","C13H22O2","1826600.3"
"210.040762393522","C9H9O5N","1163341.5"
"210.786912033811",NA,"1662444"
"210.842298172441",NA,"17900270"
"211.01232012778",NA,"1508853.1"
"211.024787422472","C9H8O6","4729077.5"
"211.061173644796","C10H12O5","4389111"
"211.097554978113","C11H16O4","5263096.5"
"211.133937736522","C12H20O3","2635002"
"211.80213106176",NA,"1714708.8"
"211.981614317064",NA,"1237275.9"
"212.020018214938","C8H7O6N","2670877.5"
"212.092817652485","C10H15O4N","1210784.4"
"212.612086773454",NA,"1160373"
"212.839342256102",NA,"9860926"
"212.886845377813",NA,"3545664"
"212.979181491172",NA,"3228483.5"
"213.040428460985","C9H10O6","2707270"
"213.076821569167","C10H14O5","10602312"
"213.113209153546","C11H18O4","5872457"
"213.124441853073","C10H18O3N2","5555017.5"
"213.149580605995","C12H22O3","1553738.4"
"213.963905479106","C7H5O3NS2","1213163.1"
"214.050931022372","C12H9O3N","7368558.5"
"214.072073921271","C9H13O5N","1329135.6"
"214.108465571565","C10H17O4N","1599345"
"214.144827458405","C11H21O3N","3128178.5"
"214.836392930714",NA,"1746318.9"
"214.883895382543",NA,"2029712.9"
"215.05607855856","C9H12O6","2697624"
"215.092472606394","C10H16O5","7945113.5"
"215.128844637363","C11H20O4","8817563"
"215.140080494138","C10H20O3N2","1817755.6"
"215.165239431532","C12H24O3","1433372.6"
"216.087726625296","C9H15O5N","14846916"
"216.124095214762","C10H19O4N","5816262"
"217.050586552749","C12H10O4","1354095.4"
"217.061723783781",NA,"1199023.9"
"217.071743109364","C9H14O6","3230192.3"
"217.108116925935","C10H18O5","7578610"
