"Mass","MolForm","Count"
"201.076812231104","C9H14O5","1792014.4"
"201.113196944252","C10H18O4","1215890.4"
"203.034950586133","C11H8O4","1327194.5"
"203.071320285592","C12H12O3","1166174"
"204.030208413899","C10H7O4N","1304633.4"
"204.735067530732",NA,"1248505.3"
"204.788546243152",NA,"1140158"
"205.014218786201","C10H6O5","1476497.9"
"205.05059474712","C11H10O4","2475413"
"205.086977964246","C12H14O3","1480088.3"
"205.159757838433","C14H22O","3950494.5"
"206.993481407072","C9H4O6","1327030.3"
"207.029870854621","C10H8O5","2289209.3"
"207.066249021166","C11H12O4","2453820"
"207.102632074417","C12H16O3","1318974.9"
"209.009120706343","C9H6O6","2443214.3"
"209.045511357618","C10H10O5","3119312.8"
"209.081898098492","C11H14O4","2418899.5"
"209.614791083163",NA,"1140857.4"
"210.040762393522","C9H9O5N","1338647.1"
"210.0959434527",NA,"1144475"
"210.108551383718",NA,"1193051.9"
"211.024787422472","C9H8O6","3224922.5"
"211.061173644796","C10H12O5","5082461"
"211.097554978113","C11H16O4","1748063.4"
"211.30382583127",NA,"1172717.1"
"211.560916418627",NA,"1164286.4"
"212.020018214938","C8H7O6N","1174300.8"
"213.015277479573","C7H6O6N2","1391581.6"
"213.040428460985","C9H10O6","3239391.3"
"213.076821569167","C10H14O5","5040609.5"
"214.050931022372","C12H9O3N","1771808.4"
"214.072073921271","C9H13O5N","1494561.8"
"215.05607855856","C9H12O6","2962528.8"
"215.092472606394","C10H16O5","2357603.3"
"215.128844637363","C11H20O4","1261157.5"
"215.662705723283",NA,"1144327.8"
"217.050586552749","C12H10O4","1324513.9"
"217.108116925935","C10H18O5","1232101.6"
"219.029882278359","C11H8O5","1865830.6"
"219.066240733666","C12H12O4","1846633.1"
"220.581112119654",NA,"1184980.5"
"221.009125917917","C10H6O6","2008564"
"221.045519148712","C11H10O5","3681782.8"
"221.081891220993","C12H14O4","13369337"
"221.118286459105","C13H18O3","1335420.1"
"221.15467759026","C14H22O2","1203710.9"
"222.09020962229",NA,"3659334.3"
"223.024793149015","C10H8O6","4506769"
"223.061152325181","C11H12O5","4696724"
"223.097560476044","C12H16O4","2427543"
"224.020013523278","C9H7O6N","1388004.6"
"224.056423283216","C10H11O5N","1930727.8"
"224.092781014289","C11H15O4N","1326314.9"
"225.004032134366","C9H6O7","3670331.8"
"225.040449425761","C10H10O6","5316927"
"225.076819499069","C11H14O5","6110530.5"
"225.113187324246","C12H18O4","1760581.9"
"226.035678481274","C9H9O6N","1617820.8"
"227.01968946285","C9H8O7","2052606.9"
"227.056078968671","C10H12O6","5858818.5"
"227.092465961673","C11H16O5","4452358.5"
"227.128872213729","C12H20O4","1300746.1"
"227.383874239651",NA,"1212196.8"
"229.035349694013","C9H10O7","2585307.3"
"229.071741258755","C10H14O6","5246687.5"
"231.029877682756","C12H8O5","2101458.5"
"231.05101195753","C9H12O7","1606741.3"
"231.066259288635","C13H12O4","1744343.3"
"231.087383471431","C10H16O6","2531290"
"232.093882228189","C8H15O5N3","2014051.5"
"233.009146328913","C11H6O6","1920488"
"233.045530744435","C12H10O5","3425005.5"
"233.081920778568","C13H14O4","2864626.8"
"233.114276552429","C9H18O5N2","1471735.8"
"233.118284192922","C14H18O3","1163000.3"
"233.154684480267","C15H22O2","7306493.5"
"234.010943581586",NA,"1203073.3"
"234.040744475635","C11H9O5N","1294469.9"
"234.158227863447",NA,"1542936.5"
"235.024791246263","C11H8O6","3821604.8"
"235.061187254299","C12H12O5","5631531"
"235.074240084576",NA,"1523501"
"235.097574871721","C13H16O4","2577200.8"
"235.133940754073","C14H20O3","1351734.9"
"235.313355893383",NA,"1256308.9"
"236.056441210259","C11H11O5N","1690835.9"
"236.105381468175",NA,"1767132.4"
"236.965896893828",NA,"4492149"
"236.996273914882",NA,"1342714.6"
"237.004057938512","C10H6O7","2112380"
"237.04044214943","C11H10O6","6022018.5"
"237.076835148844","C12H14O5","6107017"
"237.089878681132",NA,"1348107.6"
"237.113222661535","C13H18O4","3522959.8"
"238.035669565322","C10H9O6N","1537339.1"
"238.072065454105","C11H13O5N","1640258"
"238.962964376598","C13H4OS2","1487085.6"
"239.019722068048","C10H8O7","4043512.8"
"239.056111749827","C11H12O6","7251200"
"239.067335160005","C10H12O5N2","3111682.3"
"239.092497043343","C12H16O5","5563655"
"239.128875334313","C13H20O4","5277454.5"
"240.087731859761","C11H15O5N","1292878.8"
"241.03537000793","C10H10O7","4731027.5"
"241.071742177286","C11H14O6","8415899"
"241.108108701126","C12H18O5","4010659"
"241.136462002825",NA,"18266792"
"242.067003394095","C10H13O6N","1501809"
"242.129266172422",NA,"1250494.5"
"242.139774985264","C12H21O4N","3437440.8"
"242.176146484794","C13H25O3N","2183304.8"
"243.051022355256","C10H12O7","7133259"
"243.087381596419","C11H16O6","6922323"
"243.123762567035","C12H20O5","2260315.3"
"243.133514748991",NA,"6779997.5"
"244.136867466335",NA,"1445954.9"
"245.03027368747","C9H10O8","1322900.5"
"245.045558737924","C13H10O5","2624536.3"
"245.04891188695","C10H14O5S","2178073"
"245.066684736377","C10H14O7","4699677"
"245.081934244529","C14H14O4","2046240.8"
"245.103064150889","C11H18O6","2297125.8"
"246.040784516619","C12H9O5N","1319431.8"
"246.109550881071","C9H17O5N3","3625752.5"
"247.024801042077","C12H8O6","3905530.5"
"247.061201110717","C13H12O5","4604419.5"
"247.074263164443",NA,"1377286.9"
"247.082336843181","C10H16O7","2513417"
"247.097594453292","C14H16O4","3302412.8"
"247.133967159413","C15H20O3","1292309.9"
"248.056436095518","C12H11O5N","1855487.3"
"248.859140164279",NA,"1190094.4"
"249.004063600746","C11H6O7","2373876"
"249.022706565235","C12H10O4S","5903865"
"249.04046751717","C12H10O6","5973501.5"
"249.053522835028",NA,"1371905"
"249.076852687644","C13H14O5","5826055"
"249.080209701173","C10H18O5S","1216136"
"249.113222395913","C14H18O4","3776016.8"
"249.149614708999","C15H22O3","1449242.1"
"250.072090034087","C12H13O5N","1819150"
"250.981556004188",NA,"9241603"
"251.019733178809","C11H8O7","4374029.5"
"251.056098647611","C12H12O6","7893015"
"251.092506319237","C13H16O5","5816353"
"251.128903530196","C14H20O4","3055659"
"252.051361167026","C11H11O6N","1693224.4"
"252.978589348877",NA,"2990123.5"
