"Mass","MolForm","Count"
"200.426616435591",NA,"1254289.1"
"200.856197636685",NA,"1135157.4"
"201.040431265132","C8H10O6","1277508.6"
"201.055567721246",NA,"1146309.9"
"201.076812231104","C9H14O5","2109895.5"
"201.113196944252","C10H18O4","1694666.6"
"202.314073517858",NA,"1167847.9"
"203.511891474495",NA,"1161084.6"
"205.05059474712","C11H10O4","1898974.9"
"205.086977964246","C12H14O3","1627617"
"205.159757838433","C14H22O","1676517.4"
"206.666696122167",NA,"1182650.9"
"207.029870854621","C10H8O5","2292302.3"
"207.066249021166","C11H12O4","1974608.1"
"208.159169770523",NA,"1208711.8"
"209.009120706343","C9H6O6","1722544.8"
"209.045511357618","C10H10O5","2261170.5"
"209.081898098492","C11H14O4","1502900.3"
"209.084427316011",NA,"1157492.4"
"209.357218757083",NA,"1174977.1"
"210.725047798261",NA,"1159486.9"
"211.024787422472","C9H8O6","1968908.1"
"211.061173644796","C10H12O5","3082765.8"
"211.097554978113","C11H16O4","2574351.3"
"212.886845377813",NA,"2142556"
"213.040428460985","C9H10O6","2388578.5"
"213.076821569167","C10H14O5","3998820"
"213.963777275627","C7H5O3NS2","1244041.8"
"214.883895382543",NA,"1259569.1"
"215.004832815648",NA,"1239606.3"
"215.05607855856","C9H12O6","3357368.5"
"215.092472606394","C10H16O5","3263674"
"215.128844637363","C11H20O4","1668539.6"
"216.928444449029",NA,"2687755.8"
"217.071743109364","C9H14O6","1630610.4"
"219.029882278359","C11H8O5","1307889.3"
"219.066240733666","C12H12O4","1671283.1"
"221.009125917917","C10H6O6","1571677.1"
"221.045519148712","C11H10O5","3194847.3"
"221.049006980551","C8H14O5S","1252575.5"
"221.078633136738",NA,"1164129.3"
"221.081891220993","C12H14O4","6596577.5"
"222.368063177005",NA,"1156912.3"
"222.842244815288",NA,"1545551.3"
"222.950238026828",NA,"2489430.5"
"223.024793149015","C10H8O6","2587227.5"
"223.061152325181","C11H12O5","3860062"
"223.097560476044","C12H16O4","3009120.3"
"225.004032134366","C9H6O7","1412139.8"
"225.040449425761","C10H10O6","2945518.8"
"225.076819499069","C11H14O5","4193009.5"
"225.113187324246","C12H18O4","2548724.5"
"226.490287927197",NA,"1165799.9"
"227.01968946285","C9H8O7","1364631.6"
"227.056078968671","C10H12O6","4712859"
"227.092465961673","C11H16O5","4971934.5"
"227.128872213729","C12H20O4","1384353.8"
"229.035349694013","C9H10O7","1168737.1"
"229.071741258755","C10H14O6","4840549"
"229.108115116444","C11H18O5","2015592.9"
"230.549487789162",NA,"1184142.4"
"231.029877682756","C12H8O5","1327305.6"
"231.05101195753","C9H12O7","1194316.3"
"231.066259288635","C13H12O4","1368398.1"
"231.087383471431","C10H16O6","1879888.9"
"231.182582945294","C10H24O2N4","1175772.9"
"231.900711714567",NA,"1222714.5"
"232.586763623296",NA,"1231512.8"
"233.009146328913","C11H6O6","1609685"
"233.045530744435","C12H10O5","1997914.3"
"233.081920778568","C13H14O4","2591071.5"
"233.154684480267","C15H22O2","5199978"
"235.024791246263","C11H8O6","2485900"
"235.061187254299","C12H12O5","3809682"
"235.097574871721","C13H16O4","2881431.8"
"236.056441210259","C11H11O5N","1219641.6"
"236.965896893828",NA,"11811547"
"237.04044214943","C11H10O6","4970216"
"237.076835148844","C12H14O5","5570287"
"237.113222661535","C13H18O4","2749173.5"
"237.857433716153",NA,"1254783.8"
"237.929793385991",NA,"1157645.4"
"238.072065454105","C11H13O5N","1235112.5"
"238.962964376598","C13H4OS2","3509845.8"
"239.019722068048","C10H8O7","2400353.3"
"239.056111749827","C11H12O6","5237864.5"
"239.067335160005","C10H12O5N2","1333866.6"
"239.092497043343","C12H16O5","6836335.5"
"239.128875334313","C13H20O4","6328439"
"240.05134480475","C10H11O6N","1267506.8"
"241.03537000793","C10H10O7","3450370.8"
"241.071742177286","C11H14O6","9548299"
"241.108108701126","C12H18O5","5261842.5"
"241.136462002825",NA,"18581016"
"241.144500716867","C13H22O4","2079002.4"
"242.139774985264","C12H21O4N","3212021.5"
"243.033276751001","C10H12O5S","2044097"
"243.051022355256","C10H12O7","5445573"
"243.087381596419","C11H16O6","7355341.5"
"243.123762567035","C12H20O5","1346006"
"243.133514748991",NA,"6622168"
"245.04891188695","C10H14O5S","2366626"
"245.066684736377","C10H14O7","3816358.5"
"245.081934244529","C14H14O4","1616170.3"
