"Mass","MolForm","Count"
"200.534804141993",NA,"1161821.9"
"200.774846304199",NA,"1198714.4"
"201.040431265132","C8H10O6","1695001.4"
"201.076812231104","C9H14O5","2887709.5"
"201.113196944252","C10H18O4","1610273.8"
"203.034950586133","C11H8O4","1620724.3"
"203.056088073855","C8H12O6","1505014.5"
"203.451188932023",NA,"1372831"
"204.791499231469",NA,"1836834.5"
"205.014218786201","C10H6O5","1687735.5"
"205.05059474712","C11H10O4","1785018.9"
"206.789446351356",NA,"1366102.9"
"207.029870854621","C10H8O5","2730347.5"
"207.066249021166","C11H12O4","1986670.6"
"207.439784858185",NA,"1151950.1"
"209.009120706343","C9H6O6","1594253.6"
"209.045511357618","C10H10O5","3877648.5"
"209.081898098492","C11H14O4","2745107.3"
"209.602008175542",NA,"1166907.9"
"210.040762393522","C9H9O5N","1160925.6"
"210.842298172441",NA,"1653914.1"
"211.024787422472","C9H8O6","2360743.8"
"211.061173644796","C10H12O5","7411114.5"
"211.097554978113","C11H16O4","4560813"
"212.105166234803",NA,"1175031"
"213.015277479573","C7H6O6N2","2086456.6"
"213.040428460985","C9H10O6","4750906.5"
"213.076821569167","C10H14O5","9412157"
"213.113209153546","C11H18O4","1212223.6"
"214.072073921271","C9H13O5N","1333764"
"215.048659657154",NA,"1176905.4"
"215.05607855856","C9H12O6","7244490"
"215.092472606394","C10H16O5","3809996.5"
"215.128844637363","C11H20O4","1388879"
"217.050586552749","C12H10O4","1740376.4"
"217.071743109364","C9H14O6","2528601.8"
"217.108116925935","C10H18O5","1390172.5"
"219.029882278359","C11H8O5","1870570"
"219.066240733666","C12H12O4","2480108.8"
"220.061480308079","C11H11O4N","1561400.8"
"221.009125917917","C10H6O6","1556867.6"
"221.045519148712","C11H10O5","4023430.5"
"221.081891220993","C12H14O4","6974601.5"
"221.118286459105","C13H18O3","1388428.4"
"222.040748580681","C10H9O5N","2027992"
"222.09020962229",NA,"2194652.3"
"222.839300326442",NA,"1211547.9"
"222.950238026828",NA,"1629221.5"
"223.024793149015","C10H8O6","4466476"
"223.061152325181","C11H12O5","5651759"
"223.097560476044","C12H16O4","2932530.5"
"224.056423283216","C10H11O5N","2038408.3"
"224.0874296296",NA,"1286283.1"
"225.004032134366","C9H6O7","2361057"
"225.040449425761","C10H10O6","8275428.5"
"225.076819499069","C11H14O5","9708008"
"225.113187324246","C12H18O4","2563307.5"
"226.072077046101","C10H13O5N","1797706.5"
"227.01968946285","C9H8O7","1773741.1"
"227.056078968671","C10H12O6","12681905"
"227.092465961673","C11H16O5","9125557"
"227.128872213729","C12H20O4","1298872.8"
"228.051311604285","C9H11O6N","1298846.5"
"228.201563544425",NA,"1212463.5"
"229.017595740562","C9H10O5S","1266830.9"
"229.035349694013","C9H10O7","4268433"
"229.071741258755","C10H14O6","11645845"
"229.108115116444","C11H18O5","2483353.8"
"229.144519996425","C12H22O4","1480478"
"231.029877682756","C12H8O5","1632141.6"
"231.05101195753","C9H12O7","3242640.5"
"231.066259288635","C13H12O4","1666450.5"
"231.087383471431","C10H16O6","4517525.5"
"233.009146328913","C11H6O6","1579430.8"
"233.045530744435","C12H10O5","3858860.3"
"233.066675889465","C9H14O7","1312431.5"
"233.081920778568","C13H14O4","2048433.8"
"233.154684480267","C15H22O2","4576188.5"
"235.024791246263","C11H8O6","3882213.3"
"235.061187254299","C12H12O5","6055659"
"235.064561622715","C9H16O5S","1457899.8"
"235.074240084576",NA,"1513453.4"
"235.097574871721","C13H16O4","2929393.3"
"235.133940754073","C14H20O3","1240951.3"
"235.265355134174",NA,"1158669.3"
"236.056441210259","C11H11O5N","2141588.3"
"236.965896893828",NA,"9131061"
"237.004057938512","C10H6O7","1566267.9"
"237.04044214943","C11H10O6","8183874.5"
"237.076835148844","C12H14O5","7841865"
"237.089878681132",NA,"1154507.4"
"237.113222661535","C13H18O4","3378767.8"
"238.035669565322","C10H9O6N","1938937.9"
"238.072065454105","C11H13O5N","2157568.8"
"238.962964376598","C13H4OS2","2295211"
"239.001950712388","C10H8O5S","1205938.6"
"239.019722068048","C10H8O7","4036534"
"239.056111749827","C11H12O6","11971005"
"239.067335160005","C10H12O5N2","5950911.5"
"239.092497043343","C12H16O5","10443204"
"239.128875334313","C13H20O4","6568395.5"
"240.05134480475","C10H11O6N","1895810.5"
"240.087731859761","C11H15O5N","1809289.9"
"240.101230823522",NA,"1166092.6"
"241.01761306898","C10H10O5S","1260360.5"
"241.03537000793","C10H10O7","8685388"
"241.071742177286","C11H14O6","18969428"
"241.108108701126","C12H18O5","7990107.5"
"241.136462002825",NA,"4825953.5"
"241.144500716867","C13H22O4","3632995"
"241.203896622175",NA,"1176559.4"
"242.067003394095","C10H13O6N","3013670.3"
"242.176146484794","C13H25O3N","2044221.9"
"242.647464107231",NA,"1182116.1"
"242.996875251849","C9H8O6S","1832688.8"
