"Mass","MolForm","Count"
"200.048348949426",NA,"1674562.9"
"200.056415832226","C8H11O5N","1233859.8"
"200.092796017419","C9H15O4N","2412359.8"
"200.229066946365",NA,"1129686.6"
"200.805428271345",NA,"3689620"
"200.960627565566",NA,"1134756"
"201.040431265132","C8H10O6","3296172.3"
"201.076812231104","C9H14O5","10986672"
"201.088041786092","C8H14O4N2","3013041.3"
"201.113196944252","C10H18O4","6719668"
"201.124417891011","C9H18O3N2","6728885"
"201.149578211959","C11H22O3","1392055.5"
"201.802013912371",NA,"38731000"
"202.010533961149","C5H5O6N3","1228173"
"202.072056785429","C8H13O5N","3100179"
"202.108438580329","C9H17O4N","3049494.5"
"202.828284674746",NA,"7474522"
"203.056088073855","C8H12O6","4844398.5"
"203.092453588257","C9H16O5","8231282"
"203.103686813096","C8H16O4N2","4470643"
"203.128837832673","C10H20O4","2459253.3"
"203.799070094314",NA,"3741104.3"
"204.066588592769","C11H11O3N","8994247"
"204.791499231469",NA,"1654787.3"
"204.825338329813",NA,"9488902"
"204.972116937319",NA,"1144401.9"
"205.014218786201","C10H6O5","2406933.3"
"205.05059474712","C11H10O4","1321112.1"
"205.071728897906","C8H14O6","1766169.9"
"205.108116619205","C9H18O5","1209756.8"
"205.843663267308",NA,"1137494.3"
"206.082231146239","C11H13O3N","1161960.4"
"206.789446351356",NA,"1537180.8"
"206.791900751453",NA,"1972125"
"206.822385734943",NA,"4598431"
"206.910023102085",NA,"1809061.5"
"207.029870854621","C10H8O5","2643886.3"
"207.066249021166","C11H12O4","1940400.9"
"208.074577289772",NA,"2227191.5"
"208.097890058785","C11H15O3N","28380922"
"208.789873925301",NA,"1808167.8"
"208.845231900347",NA,"20274988"
"208.925701495454",NA,"1140656.8"
"208.934578888928",NA,"1186609.3"
"209.009120706343","C9H6O6","4074294.3"
"209.045511357618","C10H10O5","3988792.5"
"209.081898098492","C11H14O4","2673211"
"209.154680339789","C13H22O2","2837823.8"
"210.040762393522","C9H9O5N","2225273"
"210.841805512413",NA,"2756523.3"
"210.842298172441",NA,"30609324"
"210.940963409493",NA,"1213489.3"
"211.024787422472","C9H8O6","5117366.5"
