"Mass","MolForm","Count"
"200.542863159135",NA,"1135012"
"200.805428271345",NA,"1897284"
"201.040431265132","C8H10O6","2186336.3"
"201.076812231104","C9H14O5","6138724.5"
"201.113196944252","C10H18O4","5690729"
"201.149578211959","C11H22O3","1688557.4"
"201.802013912371",NA,"14562233"
"202.108438580329","C9H17O4N","2201436.3"
"202.567568943307",NA,"1148175"
"202.828284674746",NA,"7536683"
"203.056088073855","C8H12O6","4509251.5"
"203.092453588257","C9H16O5","3948103.5"
"203.103686813096","C8H16O4N2","2864968.5"
"203.128837832673","C10H20O4","1567051.3"
"203.799070094314",NA,"1717648.6"
"204.825338329813",NA,"8918262"
"205.05059474712","C11H10O4","1498891.1"
"205.071728897906","C8H14O6","1424013.1"
"206.494395852392",NA,"1212813.9"
"206.791900751453",NA,"2608295.5"
"206.822385734943",NA,"3969962.3"
"206.869897198844",NA,"1550510.3"
"206.875552562826",NA,"1151406.8"
"206.910023102085",NA,"3861425.8"
"207.029870854621","C10H8O5","1263803.8"
"207.066249021166","C11H12O4","1348926.9"
"207.069610054296","C8H16O4S","1164223.1"
"208.074577289772",NA,"1922321.6"
"208.097890058785","C11H15O3N","1719571.5"
"208.359025906381",NA,"1156008.3"
"208.788974580722",NA,"1150281.8"
"208.789873925301",NA,"2533961.8"
"208.845231900347",NA,"7615054"
"208.866942508854",NA,"1216079.8"
"208.907090567679",NA,"1996882.8"
"208.943425494404",NA,"1565013.6"
"209.009120706343","C9H6O6","1433946.6"
"209.045511357618","C10H10O5","2094429.4"
"209.081898098492","C11H14O4","1434976.1"
"209.154680339789","C13H22O2","3677797.8"
"209.577018064553",NA,"1161477.4"
"210.786912033811",NA,"1743836.8"
"210.842298172441",NA,"13158113"
"211.024787422472","C9H8O6","2863341.5"
"211.061173644796","C10H12O5","2736624"
"211.097554978113","C11H16O4","4297970.5"
"211.133937736522","C12H20O3","4194037"
"212.020018214938","C8H7O6N","1244465.5"
"212.839342256102",NA,"6137703.5"
"212.886845377813",NA,"1778794.8"
"212.979181491172",NA,"8684401"
"213.015277479573","C7H6O6N2","1191923.1"
"213.040428460985","C9H10O6","1816436.8"
"213.076821569167","C10H14O5","17454968"
"213.113209153546","C11H18O4","4046713.5"
"213.124441853073","C10H18O3N2","3108218.3"
"213.149580605995","C12H22O3","1830779.9"
"214.050931022372","C12H9O3N","5658549.5"
"214.072073921271","C9H13O5N","1148982.8"
"214.108465571565","C10H17O4N","1911225"
"214.144827458405","C11H21O3N","2043579.3"
"214.836392930714",NA,"1586918.5"
"214.984923015631",NA,"1168111.8"
"214.98812604609","C5H4O4N4S","1778800"
"215.001935810972","C8H8O5S","2701808.8"
"215.05607855856","C9H12O6","4924916"
"215.092472606394","C10H16O5","7946230.5"
"215.128844637363","C11H20O4","7409656.5"
"215.165239431532","C12H24O3","1711354.9"
"215.678405565622",NA,"1245594.5"
"216.124095214762","C10H19O4N","3812917.8"
"216.435447116752",NA,"1233928.6"
"216.932859219798",NA,"1243110.9"
"217.071743109364","C9H14O6","6266991"
"217.108116925935","C10H18O5","5410417.5"
"217.144496656615","C11H22O4","1393011.6"
"217.206319616449",NA,"1187447.4"
"218.078223256961","C7H13O5N3","1717548.1"
"218.103370495108","C9H17O5N","2506157.8"
"218.648671920083",NA,"1160014.8"
"218.986170237621",NA,"20558052"
"219.029882278359","C11H8O5","1721062"
"219.087387684542","C9H16O6","2147561.5"
"219.625504726043",NA,"1154250.5"
"220.146855486853",NA,"2203178.8"
"220.915767345422",NA,"1615194.8"
"220.925706602331",NA,"1634907.4"
"221.009125917917","C10H6O6","1860448.6"
"221.045519148712","C11H10O5","1841251"
"221.05858606463",NA,"1313379.8"
"221.081891220993","C12H14O4","23388518"
"221.093149270158","C11H14O3N2","2589798"
"221.15467759026","C14H22O2","13666666"
"222.09020962229",NA,"11321766"
"222.941326676962",NA,"1907422.1"
"222.950238026828",NA,"1401694.8"
"222.959073413494",NA,"2069215.4"
"223.024793149015","C10H8O6","2760163.8"
"223.061152325181","C11H12O5","1972966.3"
"223.074229068466",NA,"1907815.1"
"223.097560476044","C12H16O4","1550056.6"
"223.133954616791","C13H20O3","2565611"
"224.056423283216","C10H11O5N","1200682.4"
"224.087267060683",NA,"3351084.5"
"225.004032134366","C9H6O7","2017133.9"
"225.005836939126",NA,"1165550.1"
"225.040449425761","C10H10O6","2593648.5"
