"Mass","MolForm","Count"
"200.092796017419","C9H15O4N","1827048.9"
"200.12917230768","C10H19O3N","1163244.4"
"200.805428271345",NA,"2095661"
"200.93794587064",NA,"2424633.3"
"200.989182711731",NA,"1154494"
"201.040431265132","C8H10O6","2751042.8"
"201.076812231104","C9H14O5","11432262"
"201.088041786092","C8H14O4N2","1648967.1"
"201.113196944252","C10H18O4","26250570"
"201.124417891011","C9H18O3N2","1301066.4"
"201.149578211959","C11H22O3","2165836.8"
"201.801440250535",NA,"1603462.6"
"201.802013912371",NA,"19983750"
"202.05091227397","C11H9O3N","1473180.1"
"202.072056785429","C8H13O5N","3310494"
"202.108438580329","C9H17O4N","3227041"
"202.117472957857",NA,"1218465.8"
"202.828284674746",NA,"20141532"
"202.988217401301",NA,"1187689.5"
"203.056088073855","C8H12O6","3761134.8"
"203.092453588257","C9H16O5","7789041.5"
"203.128837832673","C10H20O4","2108916.8"
"203.799070094314",NA,"1677864.4"
"203.969124295364",NA,"1182069.1"
"204.066588592769","C11H11O3N","19668540"
"204.791499231469",NA,"1151729"
"204.825338329813",NA,"23369332"
"204.970716501154",NA,"2388605.5"
"205.014218786201","C10H6O5","1811328.6"
"205.071728897906","C8H14O6","2320260.5"
"205.123335205715","C13H18O2","1194504.1"
"206.789446351356",NA,"1385846"
"206.822385734943",NA,"9633528"
"206.869897198844",NA,"6108411"
"207.012110279783","C10H8O3S","1951235.9"
"207.029870854621","C10H8O5","2308869"
"207.066249021166","C11H12O4","1516039.3"
"207.102632074417","C12H16O3","1775881.4"
"208.074577289772",NA,"1583556"
"208.097890058785","C11H15O3N","2601029.3"
"208.789873925301",NA,"1635437.4"
"208.819431651324",NA,"2638703"
"208.845231900347",NA,"50503536"
"208.866942508854",NA,"4607857.5"
"208.934578888928",NA,"9318262"
"208.943425494404",NA,"2612342"
"209.009120706343","C9H6O6","4499834"
"209.045511357618","C10H10O5","4243836"
"209.081898098492","C11H14O4","3449214"
"209.118293639431","C12H18O3","2230400"
"209.154680339789","C13H22O2","3138434"
"209.590381862564",NA,"1153434.3"
"210.040762393522","C9H9O5N","1140147"
"210.34477049526",NA,"1145667.5"
"210.780435125132",NA,"1249626.9"
"210.839363486807",NA,"1262814"
"210.842298172441",NA,"78217184"
"210.845205328945",NA,"1299422.4"
"210.89158990453",NA,"1934560.8"
"210.898235072776",NA,"1609697.1"
"210.931654596811",NA,"2735587"
"211.024787422472","C9H8O6","3952615.8"
"211.036007717967","C8H8O5N2","2485224.5"
"211.061173644796","C10H12O5","4591082"
"211.097554978113","C11H16O4","13527020"
"211.108786213217","C10H16O3N2","1983980.4"
"211.133937736522","C12H20O3","8243181.5"
"211.801958007326",NA,"3501073"
"212.020018214938","C8H7O6N","1477276.3"
"212.056422887594","C9H11O5N","1809182.3"
"212.092817652485","C10H15O4N","1843744.1"
"212.839342256102",NA,"39493704"
"212.886845377813",NA,"27639882"
"212.888630624248",NA,"1583689.6"
"212.895259134955",NA,"1541705.9"
"212.979181491172",NA,"18817102"
"213.004054884117","C8H6O7","1260367.6"
"213.015277479573","C7H6O6N2","4282960"
"213.040428460985","C9H10O6","2387793.5"
"213.076821569167","C10H14O5","8479827"
"213.113209153546","C11H18O4","23533654"
"213.124441853073","C10H18O3N2","10617942"
"213.149580605995","C12H22O3","3876439.3"
"214.050931022372","C12H9O3N","2299526.3"
"214.072073921271","C9H13O5N","1182215.3"
"214.108465571565","C10H17O4N","1860233.1"
"214.144827458405","C11H21O3N","2860171"
"214.284084026759",NA,"1140626.4"
"214.836392930714",NA,"6431919.5"
"214.883895382543",NA,"13809842"
"214.934886885427",NA,"2870452.8"
"215.001935810972","C8H8O5S","1827256.3"
"215.004832815648",NA,"1797048.4"
"215.05607855856","C9H12O6","4727995"
"215.092472606394","C10H16O5","10675389"
"215.128844637363","C11H20O4","19562686"
"215.140080494138","C10H20O3N2","1618879.6"
"215.165239431532","C12H24O3","2523585"
"216.087726625296","C9H15O5N","1223666.6"
"216.124095214762","C10H19O4N","2968820.8"
"216.88092862652",NA,"2174238.5"
"216.928444449029",NA,"2113825.3"
"216.932859219798",NA,"2594593.5"
"217.071743109364","C9H14O6","4600105.5"
"217.108116925935","C10H18O5","8381739.5"
"217.144496656615","C11H22O4","1935149.4"
"218.103370495108","C9H17O5N","7245157"
"218.986170237621",NA,"34746780"
"219.029882278359","C11H8O5","1477405"
"219.040529367726",NA,"1791133.6"
"219.066240733666","C12H12O4","1282975.3"
"219.077490658777","C11H12O3N2","1469856"
"219.079302992212",NA,"1288864.1"
"219.087387684542","C9H16O6","3277216.5"
"219.989508370999",NA,"1563994.1"
"220.061480308079","C11H11O4N","2171102.8"
"220.146855486853",NA,"5606884.5"
"220.998678850345",NA,"6118942"
"221.009125917917","C10H6O6","2117663"
"221.045519148712","C11H10O5","2726433.5"
"221.05858606463",NA,"1920802.4"
"221.081891220993","C12H14O4","18584100"
"221.150212886269",NA,"1241896.8"
"221.15467759026","C14H22O2","4386857"
"221.851746880466",NA,"1203547.3"
"221.870212510693",NA,"1501660.5"
"222.09020962229",NA,"9312877"
"222.946939977176",NA,"1167022.8"
"222.950238026828",NA,"42394288"
"222.959073413494",NA,"1175343.8"
"222.977959682087",NA,"2343089.3"
"222.995733993209",NA,"1915826.6"
"223.024793149015","C10H8O6","3824821"
"223.061152325181","C11H12O5","2863287.8"
"223.074229068466",NA,"5168825"
"223.097560476044","C12H16O4","7794363"
"223.133954616791","C13H20O3","2505917.8"
"223.848757931057",NA,"1228024.5"
"223.94980546401",NA,"3118337"
"224.056423283216","C10H11O5N","1203722.1"
"224.087267060683",NA,"2726412.8"
