"Mass","MolForm","Count"
"200.056539308738","C8H11O5N","1411448.3"
"200.092796017419","C9H15O4N","3212155.5"
"200.93794587064",NA,"2241989.3"
"200.989182711731",NA,"1154249.6"
"201.040431265132","C8H10O6","2896334"
"201.076812231104","C9H14O5","10664913"
"201.088041786092","C8H14O4N2","1906130"
"201.113196944252","C10H18O4","11381716"
"201.124417891011","C9H18O3N2","3542485"
"201.346602501052",NA,"1170983.3"
"201.802013912371",NA,"9859084"
"202.072056785429","C8H13O5N","2043424.8"
"202.108438580329","C9H17O4N","2246179.5"
"202.828284674746",NA,"9735257"
"203.056088073855","C8H12O6","2537577.3"
"203.092453588257","C9H16O5","9678956"
"203.128837832673","C10H20O4","2785390.5"
"203.799070094314",NA,"1200668.3"
"204.066588592769","C11H11O3N","2189229.8"
"204.087980485974",NA,"1175663.3"
"204.825338329813",NA,"11759838"
"205.014218786201","C10H6O5","1623273.3"
"205.05059474712","C11H10O4","2100203.5"
"205.071728897906","C8H14O6","1216620.8"
"205.108116619205","C9H18O5","1638639"
"206.030290184061",NA,"1143780.3"
"206.791900751453",NA,"4212045.5"
"206.822385734943",NA,"5196111"
"206.910023102085",NA,"1740371.8"
"207.012110279783","C10H8O3S","1578841"
"207.029870854621","C10H8O5","3692890"
"207.066249021166","C11H12O4","2166875.8"
"207.391731148838",NA,"1146732.5"
"208.074577289772",NA,"1836302.3"
"208.787353046948",NA,"1324847.9"
"208.788974580722",NA,"2771376"
"208.789873925301",NA,"3698608"
"208.819431651324",NA,"1243057.4"
"208.845231900347",NA,"24518066"
"208.907090567679",NA,"1994165.4"
"208.934578888928",NA,"1936054.6"
"209.009120706343","C9H6O6","2798010"
"209.045511357618","C10H10O5","4849595.5"
"209.058568966851",NA,"1219004.3"
"209.081898098492","C11H14O4","2673597.3"
"209.154680339789","C13H22O2","1591488.6"
"210.040762393522","C9H9O5N","2679015.8"
"210.07714085529","C10H13O4N","1401449.4"
"210.784411086083",NA,"1318535.4"
"210.785299181979",NA,"1579399.4"
"210.786912033811",NA,"2496775.5"
