"Mass","MolForm","Count"
"201.040431265132","C8H10O6","2088050.9"
"201.076812231104","C9H14O5","3562870.8"
"201.113196944252","C10H18O4","3456378.8"
"201.802013912371",NA,"6459331.5"
"202.108438580329","C9H17O4N","2157539.3"
"203.056088073855","C8H12O6","1334209.1"
"203.092453588257","C9H16O5","2770756.8"
"203.103686813096","C8H16O4N2","1957957.8"
"203.727225216592",NA,"1156096.6"
"204.791499231469",NA,"5538528.5"
"205.014218786201","C10H6O5","1606132.1"
"205.05059474712","C11H10O4","2202871.3"
"205.086977964246","C12H14O3","1823610.4"
"206.307705576271",NA,"1143648.5"
"206.494395852392",NA,"1149423.6"
"206.715753206265",NA,"1182913.3"
"206.788549981515",NA,"3518855"
"206.789446351356",NA,"5275015"
"206.791900751453",NA,"1241095.4"
"207.029870854621","C10H8O5","2374298.3"
"207.066249021166","C11H12O4","3748253"
"207.112199874235",NA,"1138208.6"
"208.074577289772",NA,"2363114.3"
"208.786517163326",NA,"3256862.8"
"208.789873925301",NA,"1223583.1"
"209.009120706343","C9H6O6","3169327"
"209.045511357618","C10H10O5","3487793.8"
"209.081898098492","C11H14O4","2331956.3"
"209.154680339789","C13H22O2","1786425.5"
"209.827325725821",NA,"1304553.4"
"210.040762393522","C9H9O5N","1144696.4"
"210.842298172441",NA,"1989807.8"
"211.024787422472","C9H8O6","3437244.3"
"211.061173644796","C10H12O5","4890302.5"
"211.097554978113","C11H16O4","4765889"
"211.518115006081",NA,"1204573.5"
"212.056422887594","C9H11O5N","2067201.6"
"212.886845377813",NA,"1364536.6"
"213.015277479573","C7H6O6N2","4889409"
"213.040428460985","C9H10O6","2448962.8"
"213.076821569167","C10H14O5","6657861"
"213.113209153546","C11H18O4","1872455.5"
"214.108240240913",NA,"1186056.6"
"215.019900104423",NA,"1149764.3"
"215.05607855856","C9H12O6","4043718.5"
"215.092472606394","C10H16O5","5789641"
"215.128844637363","C11H20O4","3826123.3"
"216.124095214762","C10H19O4N","2411788.8"
"217.01421785221","C11H6O5","1233864"
"217.050586552749","C12H10O4","1226826.5"
"217.071743109364","C9H14O6","2104652"
"217.108116925935","C10H18O5","4034126.3"
"217.839975765374",NA,"1392383.9"
"219.029882278359","C11H8O5","2185170.5"
"219.066240733666","C12H12O4","1710293"
"219.098594989909","C8H16O5N2","1497815.3"
"219.359491251356",NA,"1182889.9"
"221.009125917917","C10H6O6","3240291.3"
"221.045519148712","C11H10O5","3558758"
"221.081891220993","C12H14O4","10074473"
"221.09497440175",NA,"1193193.9"
"221.44846106045",NA,"1181189"
"221.710058158071",NA,"1227673.5"
"221.829992848158",NA,"1158498.9"
"222.09020962229",NA,"10353080"
"222.842244815288",NA,"2159860.8"
"223.024793149015","C10H8O6","4860420"
"223.061152325181","C11H12O5","3973127"
"223.074229068466",NA,"1484552"
"223.093559737062","C7H16O6N2","1247113.6"
"223.097560476044","C12H16O4","2467850"
"223.133954616791","C13H20O3","1184781"
"223.655858432914",NA,"1152185.5"
"224.087267060683",NA,"3574367.3"
"224.406595832001",NA,"1233275.6"
"225.004032134366","C9H6O7","2672562.3"
"225.040449425761","C10H10O6","5057717.5"
"225.076819499069","C11H14O5","4299961"
"225.113187324246","C12H18O4","1695164.4"
"225.739221206672",NA,"1170807.9"
"226.035678481274","C9H9O6N","1158548.9"
"226.072077046101","C10H13O5N","1205016.4"
"226.524541475871",NA,"1236933.6"
"227.01968946285","C9H8O7","1697144.6"
"227.056078968671","C10H12O6","4173692.3"
"227.092465961673","C11H16O5","6091648"
"227.128872213729","C12H20O4","4185988"
"229.035349694013","C9H10O7","1877080"
"229.053981163152","C10H14O4S","1657946.1"
"229.071741258755","C10H14O6","4968540"
"229.108115116444","C11H18O5","2695008.5"
"229.144519996425","C12H22O4","3370084.8"
"230.412103902136",NA,"1152001"
"231.029877682756","C12H8O5","1475153.5"
"231.05101195753","C9H12O7","1488724.4"
"231.066259288635","C13H12O4","1387862.4"
"231.087383471431","C10H16O6","3781465.3"
"231.123754306216","C11H20O5","2139742"
"231.815457302711",NA,"2561212.5"
"232.093882228189","C8H15O5N3","2447075.8"
"233.009146328913","C11H6O6","2120553"
"233.045530744435","C12H10O5","2405998.5"
"233.058589040756",NA,"1749872.4"
"233.081920778568","C13H14O4","1504755.9"
"233.103048775553","C10H18O6","1191927"
"233.114276552429","C9H18O5N2","2531704.8"
"233.154684480267","C15H22O2","5796479"
"233.813418331838",NA,"1819875.9"
"235.024791246263","C11H8O6","3791270.8"
"235.061187254299","C12H12O5","3881389"
"235.074240084576",NA,"3119023"
"235.097574871721","C13H16O4","2493363"
"236.056441210259","C11H11O5N","1292886"
"236.965896893828",NA,"3311351.3"
"237.004057938512","C10H6O7","2195710.3"
"237.04044214943","C11H10O6","5526789"
"237.076835148844","C12H14O5","4828939.5"
"237.089878681132",NA,"2058509.8"
