"Mass","MolForm","Count"
"201.040431265132","C8H10O6","1263639.1"
"201.076812231104","C9H14O5","3035547.3"
"201.113196944252","C10H18O4","1603487.1"
"203.071320285592","C12H12O3","1410796.3"
"205.014218786201","C10H6O5","1196961.1"
"205.05059474712","C11H10O4","2712612.5"
"205.086977964246","C12H14O3","1369639.6"
"205.159757838433","C14H22O","1454381.9"
"207.029870854621","C10H8O5","2791369"
"207.066249021166","C11H12O4","2217419.8"
"207.102632074417","C12H16O3","1266254.6"
"207.437141500023",NA,"1181800.8"
"209.009120706343","C9H6O6","2166109.8"
"209.045511357618","C10H10O5","2900064.5"
"209.081898098492","C11H14O4","2694499"
"209.084427316011",NA,"1206883.3"
"210.040762393522","C9H9O5N","1274022.5"
"210.736582064004",NA,"1179542"
"211.024787422472","C9H8O6","2453737.3"
"211.061173644796","C10H12O5","3756779.8"
"211.097554978113","C11H16O4","3164398.3"
"211.133937736522","C12H20O3","1177968.6"
"212.032521124009",NA,"1177003.8"
"213.015277479573","C7H6O6N2","1984363.1"
"213.022681722015","C9H10O4S","1246827.5"
"213.040428460985","C9H10O6","3211116.8"
"213.076821569167","C10H14O5","6681455"
"213.113209153546","C11H18O4","1966193.4"
"213.963777275627","C7H5O3NS2","1525927.3"
"214.480013385597",NA,"1177799.8"
"215.05607855856","C9H12O6","4584428"
"215.092472606394","C10H16O5","5232622"
"215.128844637363","C11H20O4","2286064.5"
"217.071743109364","C9H14O6","2398571.3"
"219.029882278359","C11H8O5","2434282.8"
"219.066240733666","C12H12O4","2076909.1"
"220.712657562168",NA,"1208030.3"
"221.009125917917","C10H6O6","1442035.4"
"221.045519148712","C11H10O5","4035446"
"221.081891220993","C12H14O4","7093624.5"
"221.15467759026","C14H22O2","1453949.8"
"222.09020962229",NA,"1361986.6"
"223.024793149015","C10H8O6","3225610.5"
"223.061152325181","C11H12O5","4247053.5"
"223.097560476044","C12H16O4","4420112"
"224.056423283216","C10H11O5N","1303645.8"
"225.004032134366","C9H6O7","1978286.5"
"225.040449425761","C10H10O6","4681393.5"
"225.076819499069","C11H14O5","7502517"
"225.113187324246","C12H18O4","3838136"
"226.072077046101","C10H13O5N","1359374.8"
"226.392688958943",NA,"1168940.9"
"227.001921506541","C9H8O5S","1242727.6"
"227.01968946285","C9H8O7","1409513.5"
"227.056078968671","C10H12O6","6155117"
"227.092465961673","C11H16O5","6217584.5"
"227.128872213729","C12H20O4","1627124.3"
"229.035349694013","C9H10O7","1579068.6"
"229.071741258755","C10H14O6","6466624.5"
"229.108115116444","C11H18O5","1950276.8"
"229.144519996425","C12H22O4","1553480.9"
"229.314140604089",NA,"1255260"
"231.05101195753","C9H12O7","1408556.1"
"231.066259288635","C13H12O4","2027054.1"
"231.069645272589","C10H16O4S","1168686.5"
"231.087383471431","C10H16O6","2944816.8"
"231.123754306216","C11H20O5","1587509.4"
"233.045530744435","C12H10O5","3006008.8"
"233.048905143674","C9H14O5S","1387385.4"
"233.081920778568","C13H14O4","3654718"
"233.118284192922","C14H18O3","1518659.3"
"233.154684480267","C15H22O2","4333640.5"
"234.040744475635","C11H9O5N","1209547.3"
"235.007001880398","C11H8O4S","1528672.9"
"235.024791246263","C11H8O6","4256099.5"
"235.061187254299","C12H12O5","5748585.5"
"235.074240084576",NA,"1637483.6"
"235.097574871721","C13H16O4","4570479.5"
"235.133940754073","C14H20O3","1247861.1"
"235.977702461698",NA,"1283390.8"
"236.056441210259","C11H11O5N","1895179.9"
"236.105381468175",NA,"2237972"
"236.965896893828",NA,"4151463"
"237.004057938512","C10H6O7","1211565.6"
"237.04044214943","C11H10O6","6099124"
"237.076835148844","C12H14O5","7721146.5"
"237.113222661535","C13H18O4","4689600.5"
"238.072065454105","C11H13O5N","1882732.1"
"238.962964376598","C13H4OS2","1434641.5"
"239.019722068048","C10H8O7","2796316.3"
"239.056111749827","C11H12O6","6786595"
"239.067335160005","C10H12O5N2","3688997.3"
"239.092497043343","C12H16O5","8744490"
"239.128875334313","C13H20O4","7331377"
"239.224043113833",NA,"1205699.1"
"240.05134480475","C10H11O6N","1429987.5"
"240.34498943831",NA,"1240477.6"
"241.01761306898","C10H10O5S","1508261"
"241.03537000793","C10H10O7","3587496.8"
"241.071742177286","C11H14O6","10425264"
"241.108108701126","C12H18O5","6542263.5"
"241.136462002825",NA,"5819325.5"
"241.144500716867","C13H22O4","2247359"
"241.977730143315",NA,"1181419.9"
"242.067003394095","C10H13O6N","2097790.8"
"242.139774985264","C12H21O4N","1462670"
"242.176146484794","C13H25O3N","1239445.8"
"242.996875251849","C9H8O6S","1581765.8"
"243.033276751001","C10H12O5S","2962253.8"
"243.051022355256","C10H12O7","6012241.5"
"243.087381596419","C11H16O6","10035545"
"243.123762567035","C12H20O5","2640225.5"
"243.133514748991",NA,"2639203.5"
"243.160166460746","C13H24O4","1335657.4"
"243.571025016508",NA,"1180867.6"
"245.037772507043",NA,"1217295.1"
"245.045558737924","C13H10O5","1914128.9"
"245.04891188695","C10H14O5S","2542097.8"
"245.066684736377","C10H14O7","4915989.5"
"245.081934244529","C14H14O4","2710809.3"
"245.085311340161","C11H18O4S","1234714.1"
"245.103064150889","C11H18O6","3859742.3"
"245.118289566024","C15H18O3","1860641.6"
"246.040784516619","C12H9O5N","1400057.6"
"246.109550881071","C9H17O5N3","1390858"
"247.024801042077","C12H8O6","2635494"
"247.061201110717","C13H12O5","4438255"
"247.064525637511","C10H16O5S","2603759.8"
"247.074263164443",NA,"1707250"
"247.082336843181","C10H16O7","1612916"
"247.097594453292","C14H16O4","5161719.5"
