"Mass","MolForm","Count"
"201.040431265132","C8H10O6","1782011.8"
"201.076812231104","C9H14O5","3328256"
"201.113196944252","C10H18O4","2352388.5"
"201.802013912371",NA,"6860628.5"
"202.240283711039",NA,"1150726"
"202.276962602688",NA,"1172362.1"
"203.034950586133","C11H8O4","1484509"
"203.056088073855","C8H12O6","1465567.3"
"203.092453588257","C9H16O5","1297763.1"
"204.791499231469",NA,"3142545.8"
"205.014218786201","C10H6O5","2517671.5"
"205.05059474712","C11H10O4","2728363"
"205.086977964246","C12H14O3","1518638.6"
"205.159757838433","C14H22O","1327797.8"
"205.195865954165",NA,"1187513.3"
"205.336046537528",NA,"1176326.8"
"206.788549981515",NA,"1883982.4"
"206.789446351356",NA,"3194190.5"
"207.029870854621","C10H8O5","3643748.3"
"207.066249021166","C11H12O4","2467943.5"
"208.025121541864","C9H7O5N","1221436"
"208.06150640565","C10H11O4N","1607231.1"
"208.786517163326",NA,"2181373.3"
"208.845231900347",NA,"3585026"
"209.009120706343","C9H6O6","3206160"
"209.045511357618","C10H10O5","4366355"
"209.081898098492","C11H14O4","1909782"
"210.040762393522","C9H9O5N","1595749.4"
"210.07714085529","C10H13O4N","1388776.4"
"210.151924152204",NA,"1136110.5"
"210.842298172441",NA,"5251238.5"
"211.024787422472","C9H8O6","4310709"
"211.061173644796","C10H12O5","5229240"
"211.097554978113","C11H16O4","4550842.5"
"211.133937736522","C12H20O3","1280445.6"
"211.802275216741",NA,"1161650.8"
"211.977739661879",NA,"1148672.6"
"212.020018214938","C8H7O6N","1856259.9"
"212.056422887594","C9H11O5N","2119942.8"
"212.839342256102",NA,"2910788.3"
"212.886845377813",NA,"1140039.9"
"213.015277479573","C7H6O6N2","1304529.9"
"213.040428460985","C9H10O6","3850068"
"213.076821569167","C10H14O5","5325142.5"
"213.113209153546","C11H18O4","2164313.5"
"214.072073921271","C9H13O5N","1772708.1"
"214.700426437337",NA,"1232213"
"215.05607855856","C9H12O6","4536816.5"
"215.092472606394","C10H16O5","3827187.5"
"215.128844637363","C11H20O4","1670390.4"
"215.598488714733",NA,"1150875.1"
"217.035321129108","C8H10O7","1183372.5"
"217.050586552749","C12H10O4","1342093.6"
"217.071743109364","C9H14O6","2029455.4"
"217.108116925935","C10H18O5","1830546.3"
"217.289849573947",NA,"1254944.9"
"218.452074031455",NA,"1204223.1"
"219.029882278359","C11H8O5","1894959"
"219.066240733666","C12H12O4","1540914"
"219.079302992212",NA,"1266867.1"
"221.009125917917","C10H6O6","1984985.5"
"221.045519148712","C11H10O5","3283932.8"
"221.081891220993","C12H14O4","8631776"
"221.210690590559",NA,"1151979.6"
"222.040748580681","C10H9O5N","1616695.4"
"222.077139882514","C11H13O4N","1440698.8"
"222.09020962229",NA,"1700412"
"222.950238026828",NA,"1442189.4"
"222.958273219551",NA,"1209230.1"
"223.024793149015","C10H8O6","5344916.5"
"223.061152325181","C11H12O5","4634264"
"223.07239550246","C10H12O4N2","1182745.3"
"223.097560476044","C12H16O4","1978523.6"
"224.056423283216","C10H11O5N","2362362.8"
"225.004032134366","C9H6O7","3514205.3"
"225.040449425761","C10H10O6","4923745"
"225.076819499069","C11H14O5","5023589"
"225.113187324246","C12H18O4","1884008.8"
"226.035678481274","C9H9O6N","1661133.6"
"226.072077046101","C10H13O5N","2332881.8"
"226.240626081894",NA,"1161700.6"
"227.01968946285","C9H8O7","1987134.5"
"227.056078968671","C10H12O6","6353987"
"227.092465961673","C11H16O5","6402119"
"227.128872213729","C12H20O4","1359947.4"
"227.792005267836",NA,"1169499.4"
"228.051311604285","C9H11O6N","1704251.4"
"228.970717854053",NA,"1842224.6"
"229.035349694013","C9H10O7","3024697.3"
"229.071741258755","C10H14O6","6304062"
"229.108115116444","C11H18O5","2203970.8"
"229.144519996425","C12H22O4","1193799.5"
"231.029877682756","C12H8O5","1930061.8"
"231.05101195753","C9H12O7","2004816.9"
"231.087383471431","C10H16O6","3480150.3"
"231.933917344157",NA,"1166549.6"
"232.490391599965",NA,"1225900.6"
"232.730437846998",NA,"1187411"
"233.009146328913","C11H6O6","1748608.1"
"233.045530744435","C12H10O5","2767750"
"233.081920778568","C13H14O4","1292940"
"233.103048775553","C10H18O6","1343247.4"
"233.154684480267","C15H22O2","6682520"
"234.700094655555",NA,"1174879.5"
"235.024791246263","C11H8O6","4323545.5"
"235.037830846665",NA,"1205211.6"
"235.061187254299","C12H12O5","3774175.8"
"235.074240084576",NA,"2036962.1"
"235.097574871721","C13H16O4","1754598.4"
"236.056441210259","C11H11O5N","2019990.3"
"236.965896893828",NA,"5050947.5"
"237.004057938512","C10H6O7","2138443"
"237.04044214943","C11H10O6","5614162"
"237.076835148844","C12H14O5","5061209"
"237.089878681132",NA,"1604955.6"
"237.113222661535","C13H18O4","2616672.3"
"238.035669565322","C10H9O6N","1820951.1"
"238.072065454105","C11H13O5N","1950750.4"
"238.962964376598","C13H4OS2","1421012.9"
"239.019722068048","C10H8O7","5070816.5"
"239.056111749827","C11H12O6","6105064.5"
"239.067335160005","C10H12O5N2","5607402.5"
"239.069188197426",NA,"1180011"
"239.092497043343","C12H16O5","4998640"
"239.128875334313","C13H20O4","9896952"
"240.05134480475","C10H11O6N","2407611.3"
"241.03537000793","C10H10O7","4995474"
"241.071742177286","C11H14O6","9005466"
"241.108108701126","C12H18O5","4459426"
"241.136462002825",NA,"26979752"
"241.144500716867","C13H22O4","3875754.3"
"241.757451400266",NA,"1270067.6"
"241.758342075002",NA,"1404723.8"
"242.067003394095","C10H13O6N","3052153.8"
"242.139774985264","C12H21O4N","4492938.5"
"242.176146484794","C13H25O3N","3906706.8"
"243.033276751001","C10H12O5S","1976152.8"
"243.051022355256","C10H12O7","6574941"
"243.087381596419","C11H16O6","7226213.5"
"243.123762567035","C12H20O5","2098029.8"
"243.133514748991",NA,"8865648"
"243.160166460746","C13H24O4","1478774.4"
"243.755390487252",NA,"1746946.8"
"244.046268590934","C9H11O7N","1184200.1"
"244.136867466335",NA,"1551197.9"
"245.045558737924","C13H10O5","1673273.9"
"245.04891188695","C10H14O5S","2587962.8"
"245.066684736377","C10H14O7","4486463"
"245.081934244529","C14H14O4","1489218.9"
"245.103064150889","C11H18O6","5037384"
"245.712677608132",NA,"1170526.3"
"246.040784516619","C12H9O5N","1500976"
"246.109550881071","C9H17O5N3","1525569.1"
"247.024801042077","C12H8O6","3423528"
"247.061201110717","C13H12O5","2833713.5"
"247.074263164443",NA,"8587061"
"247.082336843181","C10H16O7","1848118.8"
"247.097594453292","C14H16O4","1746746.6"
"247.110625955868",NA,"1408318"
"247.133967159413","C15H20O3","1492675.9"
"248.020054744342","C11H7O6N","1678375.8"
"248.056436095518","C12H11O5N","1547313.3"
