"Mass","MolForm","Count"
"200.93794587064",NA,"1212401.8"
"201.040431265132","C8H10O6","1459449.4"
"201.076812231104","C9H14O5","1892348.1"
"201.113196944252","C10H18O4","1736958.9"
"202.108438580329","C9H17O4N","1145797.3"
"203.056088073855","C8H12O6","1570178.6"
"203.092453588257","C9H16O5","1381892.9"
"203.103686813096","C8H16O4N2","1762565.6"
"204.030208413899","C10H7O4N","1537852.5"
"205.014218786201","C10H6O5","2177266.3"
"205.05059474712","C11H10O4","1954804.1"
"205.159757838433","C14H22O","12205050"
"206.082231146239","C11H13O3N","1469351.9"
"206.869897198844",NA,"2906188.5"
"207.029870854621","C10H8O5","2910547.8"
"207.066249021166","C11H12O4","1861717.4"
"208.025121541864","C9H7O5N","1738879"
"208.06150640565","C10H11O4N","1600128.5"
"208.074577289772",NA,"2040449"
"208.845231900347",NA,"1306272.6"
"208.866942508854",NA,"1864097.5"
"209.009120706343","C9H6O6","2741927.3"
"209.045511357618","C10H10O5","3201704.5"
"209.081898098492","C11H14O4","1923754"
"209.728251489413",NA,"1183491.4"
"210.040762393522","C9H9O5N","1726927.3"
"210.07714085529","C10H13O4N","1260368.8"
"210.422382672889",NA,"1138781.8"
"210.842298172441",NA,"2204397.5"
"211.024787422472","C9H8O6","4437748.5"
"211.036007717967","C8H8O5N2","1187316.8"
"211.061173644796","C10H12O5","4047605.8"
"211.097554978113","C11H16O4","2372343"
"211.550470086845",NA,"1317639.8"
"211.801958007326",NA,"2285585"
"212.020018214938","C8H7O6N","2979097"
"212.056422887594","C9H11O5N","1681690.4"
"212.886845377813",NA,"9325881"
"213.015277479573","C7H6O6N2","4828989.5"
"213.040428460985","C9H10O6","3538238.8"
"213.076821569167","C10H14O5","4653376"
"213.113209153546","C11H18O4","1617985.4"
"214.072073921271","C9H13O5N","1440613.3"
"214.144827458405","C11H21O3N","1267816"
"214.883895382543",NA,"6798724.5"
"215.05607855856","C9H12O6","4021643"
"215.092472606394","C10H16O5","3426188.5"
"215.128844637363","C11H20O4","2089870"
"216.124095214762","C10H19O4N","1791926.3"
"216.88092862652",NA,"1362390.4"
"216.928444449029",NA,"13284824"
"217.050586552749","C12H10O4","1325277.8"
"217.071743109364","C9H14O6","1502686.8"
"217.108116925935","C10H18O5","1392864.4"
"219.029882278359","C11H8O5","2037307.5"
"219.066240733666","C12H12O4","1518781.4"
"219.098594989909","C8H16O5N2","1193215"
"220.025094255628","C10H7O5N","1533936.5"
"220.061480308079","C11H11O4N","1314162.5"
"221.009125917917","C10H6O6","2853033.5"
"221.045519148712","C11H10O5","3457195.8"
"221.081891220993","C12H14O4","6622894"
"221.118286459105","C13H18O3","1219504.3"
"221.15467759026","C14H22O2","2334898.5"
"222.004385201108","C9H5O6N","1268328.6"
"222.040748580681","C10H9O5N","1871851"
"222.077139882514","C11H13O4N","1500909.4"
"222.09020962229",NA,"9168622"
"222.093289706892",NA,"1189230.5"
"222.169513389838",NA,"1159923.6"
"222.458429187642",NA,"1172231.3"
"222.950238026828",NA,"2723626"
"223.024793149015","C10H8O6","4465455.5"
"223.061152325181","C11H12O5","3345202"
"223.093559737062","C7H16O6N2","1269428.4"
"223.097560476044","C12H16O4","2018100.6"
"224.020013523278","C9H7O6N","1204091"
"224.056423283216","C10H11O5N","2535550"
"224.087267060683",NA,"2557568.3"
"224.9110079539",NA,"1187908.8"
"225.004032134366","C9H6O7","3694028.8"
"225.040449425761","C10H10O6","5430736"
"225.076819499069","C11H14O5","5023699"
"225.113187324246","C12H18O4","1666262.4"
"226.035678481274","C9H9O6N","2170154.8"
"226.072077046101","C10H13O5N","1699118.3"
"226.98537725861",NA,"1222665.1"
"227.01968946285","C9H8O7","2267532.8"
"227.056078968671","C10H12O6","4648080.5"
"227.092465961673","C11H16O5","4481172.5"
"227.128872213729","C12H20O4","1730456.1"
"228.051311604285","C9H11O6N","1566972.8"
"228.160509533819","C12H23O3N","1555721.3"
"228.851856687166",NA,"2060634.8"
"229.035349694013","C9H10O7","1590385.3"
"229.071741258755","C10H14O6","4815221.5"
"229.108115116444","C11H18O5","2282874.3"
"229.144519996425","C12H22O4","1269246.8"
"230.848894962708",NA,"1363554.4"
"230.929826364403",NA,"1159470"
"231.029877682756","C12H8O5","1812092.5"
"231.05101195753","C9H12O7","1921407.5"
"231.087383471431","C10H16O6","2144900.8"
"232.093882228189","C8H15O5N3","4026141.5"
"232.927791165588",NA,"1167269"
"233.009146328913","C11H6O6","2440114.5"
"233.045530744435","C12H10O5","2479544.8"
"233.066675889465","C9H14O7","1344060.4"
"233.081920778568","C13H14O4","2138047"
"233.114276552429","C9H18O5N2","1503428.4"
"233.154684480267","C15H22O2","14451659"
"234.040744475635","C11H9O5N","1348454.5"
"234.868810643857",NA,"3311871.5"
"234.988428750676","C10H4O7","1233430.4"
"235.024791246263","C11H8O6","4349725.5"
"235.061187254299","C12H12O5","3884836.3"
"235.074240084576",NA,"1755430.8"
"235.097574871721","C13H16O4","2054699.3"
"236.020045700588","C10H7O6N","1774817.1"
"236.056441210259","C11H11O5N","2186984.5"
"236.105381468175",NA,"3014130.5"
"236.451115118761",NA,"1289657.4"
"236.865835602516",NA,"1725712"
"236.964952918142",NA,"1361317"
"236.965896893828",NA,"14407333"
"237.004057938512","C10H6O7","2016173.4"
"237.04044214943","C11H10O6","6030005"
"237.076835148844","C12H14O5","4631741"
"237.088034018765","C11H14O4N2","1376319.3"
"237.113222661535","C13H18O4","2013636.6"
"237.965476866205",NA,"1318270.6"
"238.035669565322","C10H9O6N","2221966.3"
"238.072065454105","C11H13O5N","2625430.3"
"238.962964376598","C13H4OS2","3717217.8"
"239.019722068048","C10H8O7","4482159"
"239.034988337925","C14H8O4","1728626.4"
"239.056111749827","C11H12O6","5346423.5"
"239.067335160005","C10H12O5N2","3018874"
"239.092497043343","C12H16O5","4092543.8"
"239.128875334313","C13H20O4","10496136"
"239.363404616747",NA,"1194815.6"
"239.616077528682",NA,"1218939.8"
"240.05134480475","C10H11O6N","2642276.8"
"240.087731859761","C11H15O5N","1300845.5"
"240.43002601997",NA,"1174337.5"
"241.03537000793","C10H10O7","4811864.5"
"241.071742177286","C11H14O6","6720098"
"241.108108701126","C12H18O5","3070571"
"241.135572011563",NA,"2413170"
"241.136462002825",NA,"59814516"
"241.140171811066",NA,"1221875.1"
"241.144500716867","C13H22O4","1933428.3"
"241.664709686895",NA,"1188857.4"
"241.757451400266",NA,"1175569.3"
"242.067003394095","C10H13O6N","3215714"
"242.139774985264","C12H21O4N","10589045"
"242.176146484794","C13H25O3N","5066622.5"
"242.573633752668",NA,"1186791.9"
"242.966204934348",NA,"1220305.1"
"243.014629673775","C9H8O8","1413982.3"
"243.051022355256","C10H12O7","5686376"
"243.087381596419","C11H16O6","6045810"
"243.123762567035","C12H20O5","2980987.8"
"243.133514748991",NA,"22979710"
"243.160166460746","C13H24O4","1478533.6"
"244.082652460043","C10H15O6N","1222019.9"
"244.136867466335",NA,"3511699"
"244.964185212006",NA,"1180285.4"
"245.03027368747","C9H10O8","1397520.4"
"245.045558737924","C13H10O5","2502036.8"
"245.04891188695","C10H14O5S","3728533.8"
"245.066684736377","C10H14O7","3412122.8"
"245.081934244529","C14H14O4","1855391.3"
"245.103064150889","C11H18O6","4019365.3"
"246.040784516619","C12H9O5N","1491766.8"
"246.109550881071","C9H17O5N3","4872139"
"246.134683049119","C11H21O5N","1260498.5"
"246.189269033462",NA,"1205090.6"
"247.024801042077","C12H8O6","3871965"
"247.028163069484","C9H12O6S","1453022"
"247.061201110717","C13H12O5","2791144"
"247.074263164443",NA,"3535084"
"247.082336843181","C10H16O7","2647790.5"
"247.097594453292","C14H16O4","1346547.1"
"247.110625955868",NA,"2205431"
"247.118732964001","C11H20O6","1278969.5"
"247.170327510868","C16H24O2","1295241.1"
"248.020054744342","C11H7O6N","1357838"
"248.056436095518","C12H11O5N","1440537.4"
"248.92935298298",NA,"2905899"
"249.004063600746","C11H6O7","2522434.8"
"249.04046751717","C12H10O6","4237134"
"249.051666449165","C11H10O5N2","1229649.8"
"249.053101366542",NA,"1352018.3"
"249.076852687644","C13H14O5","3535193.8"
"249.089887662805",NA,"1993565.9"
"249.113222395913","C14H18O4","3297637.3"
"249.149614708999","C15H22O3","1652080.9"
"250.072090034087","C12H13O5N","2017945.3"
"250.121530593011",NA,"1383721.3"
"250.981556004188",NA,"27905474"
"251.019733178809","C11H8O7","4227023.5"
"251.056098647611","C12H12O6","4838875.5"
"251.067359380422","C11H12O5N2","1349599.3"
"251.069192576234",NA,"1578975.8"
"251.092506319237","C13H16O5","4583911.5"
"251.128903530196","C14H20O4","2184691.5"
"251.981136323598",NA,"3305744"
"252.051361167026","C11H11O6N","2590503.5"
"252.087734846783","C12H15O5N","1254963.9"
"252.978589348877",NA,"9229410"
"252.998978540721","C10H6O8","1886057.4"
"253.035398330868","C11H10O7","5730422"
"253.07177564068","C12H14O6","6921346.5"
"253.082998606432","C11H14O5N2","1729670.3"
"253.108134502222","C13H18O5","4792463"
"253.144533727518","C14H22O4","4798107.5"
"253.978188566552",NA,"1283003.4"
"254.030615734381","C10H9O7N","1855437.6"
"254.045880858719","C14H9O4N","1416658.9"
"254.067022184674","C11H13O6N","3363290.3"
"254.103385263322","C12H17O5N","1260774.9"
"255.014629846162","C10H8O8","2561318.8"
"255.05104328059","C11H12O7","8982324"
"255.062246242688","C10H12O6N2","1405751.4"
"255.066312291644","C15H12O4","2039352.9"
"255.087416289284","C12H16O6","8561472"
"255.123777597574","C13H20O5","3990861.3"
"255.23297053275","C16H32O2","5448564"
"256.08268374089","C11H15O6N","2801314.8"
"256.396879058962",NA,"1228179.8"
"256.838120095009",NA,"1249971"
"256.876531404787",NA,"3530177"
"257.030303985754","C10H10O8","3069944.8"
"257.045559830724","C14H10O5","1678334.3"
"257.066676545624","C11H14O7","9050630"
"257.08193107564","C15H14O4","1316363.5"
"257.103052133468","C12H18O6","6542867"
"257.131384889909",NA,"1841693.5"
"257.1394516025","C13H22O5","2074144.4"
"257.175834021906","C14H26O4","1583661.6"
"258.06191662378","C10H13O7N","2050929.5"
"258.098334273139","C11H17O6N","1315966.9"
"258.134712278131","C12H21O5N","1622156.4"
"259.024828090448","C13H8O6","2371797.3"
"259.028206051043","C10H12O6S","2817750.5"
"259.045954685646","C10H12O8","4264157"
"259.061202776841","C14H12O5","2130914.8"
"259.074265523147",NA,"1280743.8"
"259.082340544151","C11H16O7","5690602.5"
"259.097586128124","C15H16O4","1620464.4"
"259.100962393838","C12H20O4S","4418289.5"
"259.110641150729",NA,"3368181.3"
"259.118707168251","C12H20O6","2649848.3"
"259.9221323222",NA,"1308964.1"
"260.056417235064","C13H11O5N","1655894.5"
"260.113981158381","C11H19O6N","1432300.1"
"260.786923407679",NA,"1420137.6"
"260.955982909584",NA,"5560233.5"
"260.976798479733",NA,"2180785.5"
"261.004078478419","C12H6O7","1859515.9"
"261.040467990784","C13H10O6","4529097.5"
"261.043859953414","C10H14O6S","6753227"
"261.051692846437","C12H10O5N2","1354445.9"
"261.053522594833",NA,"1685198.5"
"261.061588038628","C10H14O8","1573329.5"
"261.076859822572","C14H14O5","3132887.3"
"261.089931084473",NA,"1955036.4"
"261.098007121326","C11H18O7","1791967.4"
"261.10767982966",NA,"1526243"
"261.113247736521","C15H18O4","2564581"
"261.126309171881",NA,"1836522.1"
"262.035732326912","C12H9O6N","1857860.1"
"262.07210082377","C13H13O5N","2181458"
"262.784003123736",NA,"1958242.8"
"262.944998986775",NA,"3954848.5"
"262.974791935872",NA,"1755308"
"263.019720978381","C12H8O7","4787389.5"
"263.056132940273","C13H12O6","5213899.5"
"263.069156598985",NA,"2454224.3"
"263.092481519202","C14H16O5","3902681.3"
"263.105583831895",NA,"1937374.4"
"263.128907990626","C15H20O4","2826471.3"
"264.014964409942","C11H7O7N","1525565.6"
"264.051361156532","C12H11O6N","2896459.8"
"264.087752033814","C13H15O5N","1624665.8"
"264.124163832149","C14H19O4N","1490279.9"
"264.137204420269",NA,"1902188.9"
"264.828568382278",NA,"2564985.5"
"264.915770380732",NA,"1424795.4"
"264.997214091505",NA,"9189819"
"264.998986117747","C11H6O8","2486715.8"
"265.035393776946","C12H10O7","6268362"
"265.048434156789",NA,"1816783.1"
"265.071785513532","C13H14O6","6437336"
"265.082994274181","C12H14O5N2","1661404.6"
"265.084839287954",NA,"2078685.3"
"265.108154498567","C14H18O5","6087142.5"
"265.121237246142",NA,"1456363.5"
"265.14456916845","C15H22O4","2922484.5"
"265.147915100731","C12H26O4S","6405622"
"266.030626613158","C11H9O7N","2987342.8"
"266.067036130837","C12H13O6N","3396957.3"
"266.103419629654","C13H17O5N","1851755.4"
"266.803909172978",NA,"4209278.5"
"266.825604330936",NA,"1831302.9"
"266.84846880377",NA,"2004623.8"
"266.994271502262","C15H8OS2","3300553"
"267.014682894431","C11H8O8","6109393"
"267.051033627254","C12H12O7","9061599"
"267.062294071169","C11H12O6N2","2336995.8"
"267.087429901814","C13H16O6","10132718"
"267.098645458252","C12H16O5N2","1574642.1"
"267.123804993238","C14H20O5","5333244"
"267.160184836228","C15H24O4","2293514.3"
"268.046297707053","C11H11O7N","3313255.8"
"268.082659981259","C12H15O6N","3644534"
"268.119051399946","C13H19O5N","1243780.4"
"268.800932281995",NA,"7618450"
"268.822658535748",NA,"1218714.4"
"268.870159912321",NA,"2229165.3"
"268.993910660004","C10H6O9","1241310.3"
"269.030320464797","C11H10O8","6933484.5"
"269.066680226556","C12H14O7","11071483"
"269.077925907547","C11H14O6N2","1630463.5"
"269.103062655042","C13H18O6","10735625"
"269.131213994224","C14H23O3P","2016276.6"
"269.139465701647","C14H22O5","7594008"
"270.044171671155","C11H13O5NS","1292414.5"
"270.06194388685","C11H13O7N","3580805.5"
"270.074963028585",NA,"1245066.6"
"270.09830571787","C12H17O6N","1873299.9"
"270.797990731469",NA,"5838505.5"
"270.845479165839",NA,"10619580"
"271.024811733098","C14H8O6","1381123.8"
"271.045973703127","C11H12O8","9081612"
"271.061176024567","C15H12O5","1421330.1"
"271.064572096156","C12H16O5S","1568019.5"
"271.082321223397","C12H16O7","12370715"
"271.093578525142","C11H16O6N2","1551903"
"271.118717995517","C13H20O6","6492969"
"271.129975855538","C12H20O5N2","1725485.4"
"271.155134266461","C14H24O5","1991735.5"
"272.020077744867","C13H7O6N","1357967"
"272.041215319464","C10H11O8N","1511575.5"
"272.056423366632","C14H11O5N","1483421.5"
"272.077588751035","C11H15O7N","2359462"
"272.795062906365",NA,"1598659"
"272.842540559291",NA,"10171862"
"272.959138485247",NA,"1385220.3"
"273.025209919499","C10H10O9","1938206.5"
"273.040477963041","C14H10O6","3686436.5"
"273.043857678799","C11H14O6S","1594405.9"
"273.051749076481","C13H10O5N2","1224617"
"273.053531041063",NA,"1938729.8"
"273.06159098055","C11H14O8","8990253"
"273.076860302107","C15H14O5","2041395"
"273.080246557082","C12H18O5S","2907700.3"
"273.08991778959",NA,"1559736.3"
"273.097987931448","C12H18O7","7408187.5"
"273.113244544735","C16H18O4","1832001.4"
"273.134384389846","C13H22O6","2856521.8"
"273.170765790512","C14H26O5","1355096.3"
"274.035745422525","C13H9O6N","2266031.8"
"274.056853314026","C10H13O8N","1718200.1"
"274.072091744425","C14H13O5N","1665982.3"
"274.108432162446","C15H17O4N","1352652.6"
"274.839582557494",NA,"3257582.5"
"274.887091114554",NA,"16181505"
"274.971661025153",NA,"18207010"
"275.019742543023","C13H8O7","4440886"
"275.02310677182","C10H12O7S","1623607.3"
"275.03635501075",NA,"3130684.5"
"275.0408651881","C10H12O9","1853502.4"
"275.056115491475","C14H12O6","4898116.5"
"275.059498404135","C11H16O6S","7877957.5"
"275.067364650845","C13H12O5N2","1867848.9"
"275.069192564558",NA,"3182409.5"
"275.077248738952","C11H16O8","3136844.8"
"275.092514859898","C15H16O5","3510098.8"
"275.095892680123","C12H20O5S","7232852"
"275.10377467573","C14H16O4N2","1339735.3"
"275.105561083732",NA,"4446552"
"275.113627421222","C12H20O7","1879131.1"
"275.128887267899","C16H20O4","1828705.3"
"275.971210190267","C12H8ONS2P","2361006.5"
"276.015005091552","C12H7O7N","1613759.9"
"276.051391302239","C13H11O6N","2263758.3"
"276.087717388933","C14H15O5N","1573084.6"
"276.85052426836",NA,"1846281.6"
"276.884135144276",NA,"4289559"
"276.960636251647",NA,"1427765"
"276.968492681845",NA,"1532984.1"
"276.99902777018","C12H6O8","2276932.3"
"277.035415729716","C13H10O7","6736978.5"
"277.038778549668","C10H14O7S","1717331.9"
"277.046621000776","C12H10O6N2","1889110.9"
"277.04844947496",NA,"2571863.5"
"277.066264594978",NA,"1457502.6"
"277.071789186457","C14H14O6","5761121"
"277.083024177892","C13H14O5N2","2195045.3"
"277.084845370295",NA,"3561574"
"277.1026368131",NA,"1515117"
"277.10815443984","C15H18O5","6243439"
"277.121233258369",NA,"1961332.4"
"277.144537708334","C16H22O4","3630205.5"
"278.030634539215","C12H9O7N","2894297.8"
"278.059524696401",NA,"1269733.1"
"278.067028923714","C13H13O6N","2145768"
"278.103432162525","C14H17O5N","2448886.3"
"278.116474563578",NA,"3497467.5"
"278.139796613587","C15H21O4N","4041220.5"
"278.152854764156",NA,"6200841.5"
"278.848512755807",NA,"3342106"
"278.884900488931",NA,"1583400.3"
"279.014633053238","C12H8O8","5197659"
"279.051051611365","C13H12O7","8030057"
"279.054414747712","C10H16O7S","1489258.5"
"279.062283604471","C12H12O6N2","2825581.5"
"279.064071547644",NA,"3190638.3"
"279.087453906033","C14H16O6","8912759"
"279.098667153537","C13H16O5N2","2851707.8"
"279.100469732266",NA,"2950012.5"
"279.123822052118","C15H20O5","8329093.5"
"279.136880816382",NA,"2047370.6"
"279.160186048494","C16H24O4","1998483.8"
"280.009889632837","C11H7O8N","1639902.5"
"280.046301792471","C12H11O7N","3854060.8"
"280.082692134027","C13H15O6N","3721466.8"
"280.119049222215","C14H19O5N","1399688.9"
"280.149910792462",NA,"1803540.9"
"280.846465768227",NA,"2307618.5"
"280.955573436376",NA,"1780044.8"
"281.030333886843","C12H10O8","9226858"
"281.041153847348",NA,"1534061.8"
"281.066682931894","C13H14O7","10408568"
"281.077930876384","C12H14O6N2","2045052"
"281.0797660427",NA,"1693052.6"
"281.10305017281","C14H18O6","12892806"
"281.114340873136","C13H18O5N2","1560458"
"281.139459654448","C15H22O5","7753363.5"
"282.025532974402","C11H9O8N","2152424.3"
"282.09835482394","C13H17O6N","3358724"
"282.917059275895",NA,"4190012.5"
"283.009589842688","C11H8O9","3452767.8"
"283.024798172371","C15H8O6","1278565.5"
"283.045955365757","C12H12O8","12236142"
"283.057168083261","C11H12O7N2","1413233.8"
"283.082316875284","C13H16O7","17862012"
"283.09358693043","C12H16O6N2","2743679.5"
"283.118714959842","C14H20O6","13217161"
"283.155130920188","C15H24O5","3818391"
"283.264260200229","C18H36O2","4289984.5"
"284.041234511285","C11H11O8N","2982630"
"284.077620818694","C12H15O7N","4805363.5"
"284.090538783366","C9H20O7NP","3568888.5"
"284.113978829524","C13H19O6N","2573569.5"
"284.914049108687",NA,"1534253.4"
