"Mass","MolForm","Count"
"200.93794587064",NA,"1234018"
"201.076812231104","C9H14O5","2458219.8"
"201.113196944252","C10H18O4","1842542.1"
"202.108438580329","C9H17O4N","1451311.9"
"203.034950586133","C11H8O4","1340519.9"
"203.092453588257","C9H16O5","1575403.1"
"203.103686813096","C8H16O4N2","1139947.8"
"204.865130809562",NA,"1144009.3"
"205.014218786201","C10H6O5","2222160.5"
"205.05059474712","C11H10O4","2607698.3"
"205.159757838433","C14H22O","7635031.5"
"205.800969011204",NA,"1168821.3"
"207.029870854621","C10H8O5","2663594.3"
"207.066249021166","C11H12O4","1937067.8"
"208.025121541864","C9H7O5N","1188433.8"
"208.845231900347",NA,"1243760.5"
"209.009120706343","C9H6O6","2467574.5"
"209.045511357618","C10H10O5","3208439.8"
"209.081898098492","C11H14O4","2068729"
"210.842298172441",NA,"2102838.5"
"211.024787422472","C9H8O6","4115772.8"
"211.061173644796","C10H12O5","3745085.8"
"211.097554978113","C11H16O4","1783871.1"
"211.879129134717",NA,"1181145.4"
"212.13935506168",NA,"1252578"
"213.015277479573","C7H6O6N2","5340543.5"
"213.040428460985","C9H10O6","3321728.3"
"213.076821569167","C10H14O5","3329665.5"
"213.113209153546","C11H18O4","1452162.6"
"214.050931022372","C12H9O3N","2213026.5"
"214.311534079137",NA,"1333291.6"
"215.004832815648",NA,"1224132.1"
"215.05607855856","C9H12O6","3631046"
"215.092472606394","C10H16O5","2637767.3"
"215.128844637363","C11H20O4","5214152.5"
"217.050586552749","C12H10O4","1325201.9"
"217.071743109364","C9H14O6","1318802.6"
"217.108116925935","C10H18O5","1819668.1"
"217.818525480269",NA,"1234225.9"
"219.029882278359","C11H8O5","2308968.5"
"219.066240733666","C12H12O4","1592170.3"
"220.061480308079","C11H11O4N","1348123.6"
"221.009125917917","C10H6O6","2130639"
"221.045519148712","C11H10O5","2941649.3"
"221.081891220993","C12H14O4","12341971"
"221.15467759026","C14H22O2","2123479.3"
