"Mass","MolForm","Count"
"201.076812231104","C9H14O5","1125910.9"
"201.113196944252","C10H18O4","1142170"
"201.802013912371",NA,"3655635"
"202.060711394576",NA,"1180743.5"
"202.522395094948",NA,"1126923.3"
"202.828284674746",NA,"1279522.1"
"204.791499231469",NA,"5403304"
"204.825338329813",NA,"1612586.3"
"206.788549981515",NA,"3011356.5"
"206.789446351356",NA,"4617500.5"
"206.791900751453",NA,"1287068.6"
"207.029870854621","C10H8O5","1138729.4"
"208.786517163326",NA,"2760320.8"
"208.845231900347",NA,"2492547.5"
"208.943425494404",NA,"1257864"
"209.009120706343","C9H6O6","1667211"
"209.045511357618","C10H10O5","2151308.8"
"209.36752069507",NA,"1155483.4"
"210.842298172441",NA,"4037595.3"
"210.948203180347",NA,"1158751.6"
"211.024787422472","C9H8O6","1993698.9"
"211.061173644796","C10H12O5","1140068.4"
"211.097554978113","C11H16O4","1947109.9"
"212.839342256102",NA,"1877803.1"
"212.886845377813",NA,"2206253"
"213.015277479573","C7H6O6N2","2144562"
"213.076821569167","C10H14O5","1435188.4"
"213.997999432569",NA,"1137239.5"
"214.883895382543",NA,"1145337"
"215.092472606394","C10H16O5","1242624.9"
"215.128844637363","C11H20O4","1633666.3"
"217.839975765374",NA,"1563499.3"
"219.418161123809",NA,"3332397"
"219.837029908195",NA,"1260863.5"
"221.009125917917","C10H6O6","1300085.5"
"221.045519148712","C11H10O5","1668471.3"
"221.081891220993","C12H14O4","13435769"
"222.09020962229",NA,"4078507.3"
"222.448530939217",NA,"1173437.9"
"222.842244815288",NA,"1445843"
"222.950238026828",NA,"2104025"
"222.959073413494",NA,"1996505.4"
"223.024793149015","C10H8O6","2234333"
"223.061152325181","C11H12O5","1904095.1"
"223.097560476044","C12H16O4","1201249.1"
"225.004032134366","C9H6O7","1268691.4"
"225.040449425761","C10H10O6","2162005.8"
"225.076819499069","C11H14O5","1395288.1"
"227.056078968671","C10H12O6","1489635.9"
"227.092465961673","C11H16O5","2033382.6"
"227.128872213729","C12H20O4","1241193.5"
"228.160509533819","C12H23O3N","1602364.3"
"228.970717854053",NA,"1161090.4"
"229.071741258755","C10H14O6","1818763.4"
"229.108115116444","C11H18O5","1257230.8"
"230.36684264896",NA,"1191814.5"
"231.003759761313",NA,"1255239.9"
"232.093882228189","C8H15O5N3","2561727.5"
"233.045530744435","C12H10O5","1665584.5"
