"Mass","MolForm","Count"
"200.092796017419","C9H15O4N","2532564.8"
"200.12917230768","C10H19O3N","2394329.3"
"200.93794587064",NA,"1294395.1"
"200.989182711731",NA,"2294337.3"
"201.040431265132","C8H10O6","2488391.3"
"201.076812231104","C9H14O5","14136907"
"201.113196944252","C10H18O4","18957904"
"201.124417891011","C9H18O3N2","1758033.1"
"201.149578211959","C11H22O3","4338772"
"201.47076429535",NA,"1167481.3"
"201.610264914248",NA,"1137097.3"
"201.802013912371",NA,"5362847"
"201.848099061195",NA,"1131812.3"
"202.072056785429","C8H13O5N","1290557.4"
"202.108438580329","C9H17O4N","3678145.5"
"202.828284674746",NA,"11171600"
"203.001924488581","C7H8O5S","3304738.5"
"203.056088073855","C8H12O6","3185704.3"
"203.092453588257","C9H16O5","9417516"
"203.103686813096","C8H16O4N2","3689261.3"
"203.128837832673","C10H20O4","3498800"
"203.748234216418",NA,"1151600.3"
"204.066588592769","C11H11O3N","3352976.5"
"204.825338329813",NA,"13756380"
"205.014218786201","C10H6O5","1607533.8"
"205.05059474712","C11H10O4","2156017.3"
"205.053974323439","C8H14O4S","3429361.8"
"205.071728897906","C8H14O6","1577459.4"
"205.108116619205","C9H18O5","1753078.9"
"206.082231146239","C11H13O3N","2060882.1"
"206.371502680698",NA,"1139820.5"
"206.791900751453",NA,"1593234.4"
"206.822385734943",NA,"5987989"
"207.012110279783","C10H8O3S","1357477.9"
"207.029870854621","C10H8O5","2394279.5"
"207.042906594798",NA,"1337256.6"
"207.066249021166","C11H12O4","2252714.8"
"207.069610054296","C8H16O4S","10054827"
"207.07931706972",NA,"1222699.9"
"207.102632074417","C12H16O3","1329837.9"
"207.139023484778","C13H20O2","1843377.1"
"208.074577289772",NA,"3826946"
"208.097890058785","C11H15O3N","1492739.9"
"208.788974580722",NA,"1542205.9"
"208.789873925301",NA,"1951550"
"208.819431651324",NA,"1395648.5"
"208.845231900347",NA,"51052868"
"208.934578888928",NA,"7872842"
"208.943425494404",NA,"3745098.8"
"209.009120706343","C9H6O6","5464400"
"209.045511357618","C10H10O5","4480851"
"209.058568966851",NA,"1571284.3"
"209.081898098492","C11H14O4","2752854"
"209.094769856429","C8H19O4P","3044183.3"
"209.118293639431","C12H18O3","2864473"
"209.154680339789","C13H22O2","3990108"
"210.040762393522","C9H9O5N","1786148"
"210.071613852833",NA,"1525670.5"
"210.07714085529","C10H13O4N","1651622.9"
"210.260628359891",NA,"1179317.6"
"210.311975169351",NA,"1201913.6"
"210.613336505677",NA,"3878353.5"
"210.616235004293",NA,"1143121.9"
"210.619247838342",NA,"1543890.1"
"210.784214415155",NA,"1168095.1"
"210.786912033811",NA,"1980127.3"
"210.842298172441",NA,"78209504"
"210.898235072776",NA,"1804776.1"
"210.931654596811",NA,"2767082.8"
"210.940487648255",NA,"1439211.4"
"211.024787422472","C9H8O6","5027314"
"211.036007717967","C8H8O5N2","1249778.9"
"211.061173644796","C10H12O5","8614389"
"211.097554978113","C11H16O4","11520504"
"211.116398179277",NA,"1145593.3"
"211.133937736522","C12H20O3","8249850.5"
"211.801958007326",NA,"1383854.6"
"211.927338155481",NA,"1221880.4"
"212.020018214938","C8H7O6N","4518975.5"
"212.056422887594","C9H11O5N","1794498.4"
"212.092817652485","C10H15O4N","1181637.1"
"212.129302400923","C11H19O3N","1246536"
"212.839342256102",NA,"40923776"
"212.886845377813",NA,"5581954"
"212.895259134955",NA,"1166082.9"
"212.979181491172",NA,"10459785"
"213.015277479573","C7H6O6N2","3440780"
"213.040428460985","C9H10O6","3310734"
"213.076821569167","C10H14O5","8511121"
"213.113209153546","C11H18O4","11510420"
"213.124441853073","C10H18O3N2","1509908.4"
"213.149580605995","C12H22O3","5346966.5"
"213.185955712588","C13H26O2","1640601.1"
"213.870341871703",NA,"1313869.4"
"214.050931022372","C12H9O3N","15803099"
"214.072073921271","C9H13O5N","1366876.9"
"214.108465571565","C10H17O4N","2669791.5"
"214.144827458405","C11H21O3N","2913506.5"
"214.703367732156",NA,"1182477.1"
"214.836392930714",NA,"6867735"
"214.883895382543",NA,"2590235"
"214.934886885427",NA,"1273630.8"
"215.004832815648",NA,"2148900.3"
"215.05607855856","C9H12O6","4005672"
"215.092472606394","C10H16O5","12253995"
"215.103694517233","C9H16O4N2","1189931.8"
"215.128844637363","C11H20O4","17206062"
"215.165239431532","C12H24O3","3926832.5"
"216.087726625296","C9H15O5N","1541111.5"
"216.124095214762","C10H19O4N","7757690.5"
"216.539867775123",NA,"1217178.6"
"216.932859219798",NA,"1320377.4"
"217.071743109364","C9H14O6","4704196.5"
"217.086951767809","C13H14O3","1147077.5"
"217.108116925935","C10H18O5","9350087"
"217.144496656615","C11H22O4","2161354"
"218.078223256961","C7H13O5N3","1160212.4"
"218.103370495108","C9H17O5N","3071254.5"
"218.986170237621",NA,"26293342"
"218.996848307286","C7H8O6S","1955423.3"
"219.029882278359","C11H8O5","1923170"
"219.066240733666","C12H12O4","1418597"
"219.077490658777","C11H12O3N2","1423205.9"
"219.079302992212",NA,"1787238"
"219.087387684542","C9H16O6","3531878.8"
"219.098594989909","C8H16O5N2","1311591.6"
"219.217472544184",NA,"1194801.5"
"219.989508370999",NA,"1510066.5"
"220.061480308079","C11H11O4N","1167032.6"
"220.097901075358","C12H15O3N","1413691.8"
"220.146855486853",NA,"8097984"
"221.009125917917","C10H6O6","2085643.1"
"221.012518014041","C7H10O6S","2571275.3"
"221.045519148712","C11H10O5","4086542.3"
"221.05858606463",NA,"3119375.5"
"221.081891220993","C12H14O4","55559440"
