"Mass","MolForm","Count"
"200.092796017419","C9H15O4N","1381579.6"
"200.12917230768","C10H19O3N","1166542.6"
"200.56999270758",NA,"1157107"
"200.805428271345",NA,"3346437.8"
"200.93794587064",NA,"1759760.3"
"201.040431265132","C8H10O6","3477528.3"
"201.076812231104","C9H14O5","8929307"
"201.113196944252","C10H18O4","10711070"
"201.470876304021",NA,"1303353.1"
"201.802013912371",NA,"28810322"
"202.108438580329","C9H17O4N","2566503.5"
"202.828284674746",NA,"5749913"
"203.056088073855","C8H12O6","6075048"
"203.092453588257","C9H16O5","5610666.5"
"203.128837832673","C10H20O4","2331820.8"
"203.799070094314",NA,"2962647"
"204.066588592769","C11H11O3N","2683879.3"
"204.825338329813",NA,"7299347.5"
"205.014218786201","C10H6O5","1203869.9"
"205.05059474712","C11H10O4","1250975.9"
"205.071728897906","C8H14O6","2225953"
"205.108116619205","C9H18O5","1527331"
"205.168147476289",NA,"1145318.4"
"205.797264540363",NA,"1161991.9"
"206.822385734943",NA,"3295867.3"
"206.869897198844",NA,"1392637.6"
"207.029870854621","C10H8O5","1822853.3"
"207.066249021166","C11H12O4","1466375"
"207.102632074417","C12H16O3","1354120.8"
"208.074577289772",NA,"1442997.3"
"208.845231900347",NA,"20235734"
"208.866942508854",NA,"1459671.6"
"209.009120706343","C9H6O6","2556637.5"
"209.045511357618","C10H10O5","2488799"
"209.081898098492","C11H14O4","1916128.6"
"209.118293639431","C12H18O3","1715426.1"
"209.154680339789","C13H22O2","2244579.8"
"210.064423429232",NA,"1131656.9"
"210.842298172441",NA,"30559784"
"211.024787422472","C9H8O6","3668014.5"
"211.061173644796","C10H12O5","3404080"
"211.097554978113","C11H16O4","5672497.5"
"211.133937736522","C12H20O3","4871731"
"211.77281128114",NA,"1248459.3"
"211.801958007326",NA,"3367500.5"
"212.020018214938","C8H7O6N","2839636.8"
"212.056422887594","C9H11O5N","1654870.1"
"212.387103337816",NA,"1134306.6"
"212.839342256102",NA,"16742004"
"212.886845377813",NA,"7772789.5"
"212.979181491172",NA,"10909305"
"213.015277479573","C7H6O6N2","2538874.3"
"213.040428460985","C9H10O6","2898555.3"
"213.076821569167","C10H14O5","6992508.5"
"213.113209153546","C11H18O4","5755518"
"213.124441853073","C10H18O3N2","5457022.5"
"213.149580605995","C12H22O3","2831231.3"
"214.050931022372","C12H9O3N","5668001.5"
"214.108465571565","C10H17O4N","1721123.6"
"214.310377076513",NA,"1145515.4"
"214.836392930714",NA,"3568319.5"
"214.883895382543",NA,"3822785.5"
"214.98812604609","C5H4O4N4S","1144517.5"
"215.001935810972","C8H8O5S","1390918"
"215.054429474863",NA,"1197896"
"215.05607855856","C9H12O6","4815048"
"215.092472606394","C10H16O5","8310473.5"
"215.128844637363","C11H20O4","8003275"
"215.165239431532","C12H24O3","1474508.4"
"216.124095214762","C10H19O4N","4451058.5"
"216.932859219798",NA,"1276947.9"
"217.048401331019",NA,"1827864.9"
"217.071743109364","C9H14O6","6882074"
"217.108116925935","C10H18O5","6290203.5"
"218.103370495108","C9H17O5N","3627335"
"218.986170237621",NA,"21843824"
"219.087387684542","C9H16O6","3335541"
"220.061480308079","C11H11O4N","1383077.9"
"220.146855486853",NA,"3105194.3"
"221.009125917917","C10H6O6","1709273"
"221.045519148712","C11H10O5","1233307"
"221.05858606463",NA,"1467867.8"
"221.081891220993","C12H14O4","27619294"
"221.093149270158","C11H14O3N2","1158237.8"
"221.15467759026","C14H22O2","9644001"
"222.09020962229",NA,"9754648"
"222.85811550993",NA,"1209929.1"
"222.950238026828",NA,"4787791"
"222.977959682087",NA,"1146193"
"223.024793149015","C10H8O6","3587668"
"223.061152325181","C11H12O5","2381398.5"
"223.074229068466",NA,"3010647.3"
"223.097560476044","C12H16O4","5172313"
"223.133954616791","C13H20O3","1933659.4"
"224.056423283216","C10H11O5N","1357723.8"
"224.087267060683",NA,"3169438"
"224.947309353375",NA,"1332319"
"225.004032134366","C9H6O7","4623587.5"
"225.040449425761","C10H10O6","1543398.3"
"225.055714870951","C14H10O3","1223783.5"
"225.076819499069","C11H14O5","3556073.3"
"225.113187324246","C12H18O4","4238060"
"225.149604088393","C13H22O3","2309103"
"226.81621863157",NA,"1707645.9"
"226.971301085661",NA,"1733004.4"
"226.992428257456",NA,"1199758.3"
"227.056078968671","C10H12O6","2904980.3"
"227.092465961673","C11H16O5","7830935.5"
"227.103708123404","C10H16O4N2","2032792.8"
"227.128872213729","C12H20O4","7815579"
"227.140102377895","C11H20O3N2","13703580"
"228.124124742291","C11H19O4N","1879293.3"
"228.160509533819","C12H23O3N","3190785"
