"Mass","MolForm","Count"
"200.052528971023",NA,"1151295.1"
"200.986288556008","C7H6O5S","1269380.1"
"201.076812231104","C9H14O5","1959056.6"
"201.113196944252","C10H18O4","2408853.8"
"201.802013912371",NA,"3714802.8"
"202.108438580329","C9H17O4N","1452187"
"203.092453588257","C9H16O5","1656343.8"
"203.587050894794",NA,"1156308"
"204.791499231469",NA,"1151584.1"
"204.825338329813",NA,"1913700"
"205.071728897906","C8H14O6","1223935.5"
"206.791900751453",NA,"1557302.1"
"206.869897198844",NA,"2157118"
"206.948457148889",NA,"1184069.9"
"207.012110279783","C10H8O3S","2568268.3"
"207.778951970905",NA,"1193304"
"208.074577289772",NA,"1508276.4"
"208.719842495194",NA,"1184113.1"
"208.789873925301",NA,"1711095.5"
"208.844689266682",NA,"2316540.5"
"208.845231900347",NA,"6692860.5"
"208.866942508854",NA,"1702398.6"
"208.943425494404",NA,"5552645.5"
"209.081898098492","C11H14O4","1255570.4"
"210.841805512413",NA,"2450093.3"
"210.842298172441",NA,"9002157"
"210.940487648255",NA,"1578421.5"
"211.061173644796","C10H12O5","1173439.8"
"211.133937736522","C12H20O3","1427909.9"
"211.684468637494",NA,"1250931.6"
"212.839342256102",NA,"3253841"
"212.886845377813",NA,"6640981"
"213.022681722015","C9H10O4S","2010975.5"
"213.076821569167","C10H14O5","1925219.9"
"213.113209153546","C11H18O4","1584614.8"
"214.050931022372","C12H9O3N","1988527.8"
"214.88334701138",NA,"1682159.4"
"214.883895382543",NA,"5608943.5"
"215.001935810972","C8H8O5S","1644536.4"
"215.0235836835",NA,"1222138"
"215.05607855856","C9H12O6","1318396.5"
"215.092472606394","C10H16O5","2742015.3"
"215.128844637363","C11H20O4","3354626"
"215.689384884984",NA,"1198252.1"
"216.124095214762","C10H19O4N","1856844.6"
"216.624973350314",NA,"1315313.9"
"216.928444449029",NA,"3295880.5"
"217.071743109364","C9H14O6","1954707"
"217.108116925935","C10H18O5","2738837.8"
"217.1847348297",NA,"1160219.4"
"218.985623411678",NA,"1165344.8"
"218.986170237621",NA,"3970848.8"
"219.087387684542","C9H16O6","1234600.3"
"219.417774634338",NA,"1300288.9"
"220.146855486853",NA,"1449207.5"
"220.212281551735",NA,"1275004.5"
"221.081310694852",NA,"8772542"
"221.081891220993","C12H14O4","24959934"
"221.15467759026","C14H22O2","2510276"
"221.563602827775",NA,"1171683.5"
"222.09020962229",NA,"2861580.5"
"222.950389539411",NA,"1719504.8"
"222.959073413494",NA,"5322833.5"
"224.087267060683",NA,"1589165.6"
"224.955605008424",NA,"1233143.1"
"224.956124352498",NA,"1894903.3"
"225.076819499069","C11H14O5","1295617.6"
"226.971301085661",NA,"1204140"
